代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
1303,南亞,強勢噴出,雙主力連買,242.5,9.98,10702,1191,10702,22595,5,6,39553,20896,39553,217.2,195.32,172.38,是,是,否,否,是,否,均線多頭、布林突破,,,
2313,華通,強勢噴出,雙主力連買,248.5,3.11,6413,1266,6413,14092,4,6,18277,7082,18277,234.6,217.72,224.12,否,是,否,否,是,是,布林突破、爆量長紅,,,
3450,聯鈞,強勢噴出,雙主力連買,646.0,1.73,1864,679,1864,4407,5,4,6991,152,6991,593.2,534.5,499.82,是,是,否,否,是,否,均線多頭、布林突破,,,
1717,長興,強勢噴出,雙主力連買,82.5,6.18,12571,3450,12571,28592,3,4,25760,5652,25760,75.92,71.88,70.22,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2884,玉山金,強勢噴出,雙主力連買,39.75,2.58,12893,1554,12893,27340,1,6,924,8752,924,38.95,38.02,36.1,是,是,否,否,是,否,均線多頭、布林突破,,,
5880,合庫金,強勢噴出,雙主力連買,25.55,1.19,8441,39,8441,16921,6,1,20997,-9,20997,25.18,25.18,25.08,是,否,否,否,否,否,均線多頭,,,
2455,全新,強勢噴出,雙主力連買,477.0,9.91,2300,1511,2300,6111,6,1,6632,1431,6632,438.3,399.95,361.96,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
3045,台灣大,強勢噴出,雙主力連買,116.0,0.43,2566,194,2566,5326,6,1,16429,526,16429,115.6,112.4,114.33,否,是,否,否,否,否,—,,,
3037,欣興,強勢噴出,雙主力連買,999.0,12.5,2206,44,2206,4456,6,1,12044,605,12044,1108.8,1053.2,952.03,是,是,否,否,否,否,均線多頭,,,
9941,裕融,強勢噴出,雙主力連買,86.9,0.35,196,292,196,684,1,6,-783,821,-783,86.64,84.98,83.06,是,是,否,否,否,否,均線多頭,,,
2385,群光,強勢噴出,雙主力連買,106.5,1.43,393,10,393,796,6,1,2707,-31,2707,107.1,105.53,109.77,否,是,否,否,否,否,—,,,
2887,台新新光金,強勢噴出,雙主力連買,38.55,2.8,35113,1227,35113,71453,1,5,46200,4869,46200,37.6,36.5,34.32,是,是,否,否,是,否,均線多頭、布林突破,,,
2883,凱基金,強勢噴出,雙主力連買,33.85,3.36,29874,256,29874,60004,5,1,105359,-6112,105359,32.54,31.42,30.15,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
