代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
3014,聯陽,強勢噴出,雙主力連買,133.5,0.75,351,20,351,722,6,6,1144,63,1144,,,,,,,,,,—,,,
2891,中信金,強勢噴出,雙主力連買,71.2,0.56,3567,3698,3567,10832,5,6,25958,19416,25958,69.38,66.8,66.35,是,是,否,否,是,否,均線多頭、布林突破,,,
2027,大成鋼,強勢噴出,雙主力連買,47.1,1.18,1564,1985,1564,5113,3,6,4049,6169,4049,46.18,48.68,45.28,否,否,是,否,否,否,KD黃金交叉,,,
5876,上海商銀,強勢噴出,雙主力連買,49.95,0.4,2123,575,2123,4821,6,3,10274,2656,10274,49.61,46.25,44.55,是,是,否,否,否,否,均線多頭,,,
2303,聯電,強勢噴出,雙主力連買,147.5,3.87,8951,27909,8951,45811,2,6,2230,47325,2230,142.2,132.72,136.17,否,是,否,否,否,是,爆量長紅,,,
2884,玉山金,強勢噴出,雙主力連買,47.3,1.83,3450,8685,3450,15585,2,6,-3384,26995,-3384,46.41,42.42,38.23,是,是,否,否,否,否,均線多頭,,,
2892,第一金,強勢噴出,雙主力連買,40.75,1.88,4325,6181,4325,14831,2,6,22113,29306,22113,39.81,36.69,34.88,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2353,宏碁,強勢噴出,雙主力連買,32.4,1.25,7032,814,7032,14878,2,6,14896,2638,14896,31.56,31.51,31.1,是,是,是,是,否,否,均線多頭、KD黃金交叉、MACD翻多,,,
9945,潤泰新,強勢噴出,雙主力連買,28.95,3.21,3330,887,3330,7547,5,3,7487,1471,7487,28.18,28.32,27.38,否,否,否,否,否,是,爆量長紅,,,
2603,長榮,強勢噴出,雙主力連買,242.5,1.46,577,2214,577,3368,2,6,-2143,10793,-2143,237.3,236.72,214.79,是,否,否,否,否,否,均線多頭,,,
3045,台灣大,強勢噴出,雙主力連買,124.0,0.4,762,51,762,1575,6,2,10207,378,10207,123.0,118.25,114.62,是,是,否,否,否,否,均線多頭,,,
2832,台產,低位啟動,雙主力連買,59.1,1.72,205,9,205,419,5,3,534,25,534,57.66,58.7,57.87,否,否,否,否,否,否,—,,,
2393,億光,低位啟動,雙主力連買,63.2,0.16,191,49,191,431,2,6,1118,159,1118,62.52,64.24,65.18,否,否,否,否,否,否,—,,,
2886,兆豐金,強勢噴出,雙主力連買,51.9,1.96,1750,3715,1750,7215,1,6,2832,22066,2832,51.76,49.38,48.5,是,是,否,否,否,否,均線多頭,,,
9904,寶成,強勢噴出,雙主力連買,24.8,1.22,2443,3027,2443,7913,1,6,-4230,6988,-4230,24.36,24.64,24.48,否,否,否,否,否,否,—,,,
3005,神基,強勢噴出,雙主力連買,118.0,2.61,1929,206,1929,4064,1,6,2433,621,2433,,,,,,,,,,—,,,
2855,統一證,強勢噴出,雙主力連買,52.5,1.74,1220,447,1220,2887,1,6,-1398,5779,-1398,,,,,,,,,,—,,,
9910,豐泰,強勢噴出,雙主力連買,69.1,2.37,117,479,117,713,1,6,-1071,1392,-1071,68.12,68.78,68.83,否,否,否,否,否,否,—,,,
2247,汎德永業,趨勢持續,雙主力連買,231.0,0.65,22,2,22,46,6,1,37,-5,37,,,,,,,,,,—,,,
2528,皇普,低位啟動,雙主力連買,19.75,1.02,106,21,106,233,4,3,177,62,177,19.6,20.09,20.79,否,否,是,否,否,否,KD黃金交叉,,,
2371,大同,強勢噴出,雙主力連買,29.7,5.13,13811,22,13811,27644,5,1,16304,205,16304,28.23,28.09,26.99,是,是,否,是,是,是,均線多頭、MACD翻多、布林突破、爆量長紅,,,
2382,廣達,強勢噴出,雙主力連買,344.0,1.03,4789,3040,4789,12618,1,5,6118,8459,6118,337.3,335.55,336.43,否,是,是,是,否,否,KD黃金交叉、MACD翻多,,,
6278,台表科,趨勢持續,雙主力連買,184.0,0.55,136,9,136,281,1,5,302,421,302,183.9,191.65,180.04,否,是,否,否,否,否,—,,,
3617,碩天,趨勢持續,雙主力連買,243.5,0.21,37,50,37,124,5,1,124,49,124,,,,,,,,,,—,,,
2385,群光,低位啟動,雙主力連買,105.5,0.0,95,1,95,191,5,1,2886,-503,2886,,,,,,,,,,—,,,
3231,緯創,強勢噴出,雙主力連買,186.5,1.91,8826,2001,8826,19653,1,4,-12326,5146,-12326,183.7,183.85,173.47,否,是,否,否,否,否,—,,,
7799,禾榮科,強勢噴出,雙主力連買,502.0,9.85,564,20,564,1148,2,3,759,64,759,441.4,390.7,388.29,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2912,統一超,強勢噴出,雙主力連買,217.5,1.16,194,280,194,668,1,4,392,730,392,216.2,218.2,225.93,否,否,是,否,否,否,KD黃金交叉,,,
2301,光寶科,趨勢持續,雙主力連買,278.0,0.36,24,42,24,90,1,4,-4069,-714,-4069,276.7,292.7,249.63,否,是,否,否,否,否,—,,,
2477,美隆電,低位啟動,雙主力連買,22.0,0.92,10,7,10,27,2,3,-4,20,-4,21.88,21.47,21.48,否,是,是,否,否,否,KD黃金交叉,,,
4764,雙鍵,趨勢持續,雙主力連買,203.5,2.78,29,50,29,108,4,1,117,50,117,207.5,222.8,258.21,否,否,否,否,否,否,—,,,
2609,陽明,強勢噴出,雙主力連買,62.0,2.99,21855,415,21855,44125,3,1,56428,-229,56428,59.94,59.3,54.14,是,是,否,是,否,否,均線多頭、MACD翻多,,,
6505,台塑化,強勢噴出,雙主力連買,86.2,7.08,8158,5451,8158,21767,1,3,-21034,13245,-21034,83.2,78.19,72.14,是,是,否,否,否,否,均線多頭,,,
5880,合庫金,強勢噴出,雙主力連買,27.55,0.73,7180,76,7180,14436,2,2,24651,2650,24651,27.31,26.24,25.67,是,是,否,否,否,否,均線多頭,,,
2618,長榮航,強勢噴出,雙主力連買,42.05,1.82,3947,2641,3947,10535,1,3,4346,6969,4346,41.79,42.23,42.3,否,否,是,否,否,否,KD黃金交叉,,,
1102,亞泥,強勢噴出,雙主力連買,35.3,1.0,3359,180,3359,6898,1,3,5277,1090,5277,35.15,35.07,34.29,是,是,否,否,否,否,均線多頭,,,
1216,統一,強勢噴出,雙主力連買,75.5,1.34,1953,48,1953,3954,2,2,-1832,-102,-1832,,,,,,,,,,—,,,
4763,材料*-KY,強勢噴出,雙主力連買,47.7,6.24,466,1269,466,2201,1,3,-5167,1868,-5167,,,,,,,,,,—,,,
2408,南亞科,強勢噴出,雙主力連買,488.0,0.93,308,554,308,1170,2,2,-21481,-3803,-21481,482.4,509.38,462.62,否,否,否,否,否,否,—,,,
4532,瑞智,強勢噴出,雙主力連買,25.0,5.93,926,23,926,1875,1,3,427,69,427,23.76,23.85,24.65,否,是,否,是,是,是,MACD翻多、布林突破、爆量長紅,,,
2351,順德,強勢噴出,雙主力連買,238.0,0.85,451,30,451,932,3,1,2617,38,2617,,,,,,,,,,—,,,
8926,台汽電,強勢噴出,雙主力連買,58.8,0.51,411,8,411,830,3,1,21,107,21,,,,,,,,,,—,,,
6177,達麗,強勢噴出,雙主力連買,47.65,2.03,329,29,329,687,1,3,224,-694,224,,,,,,,,,,—,,,
3665,貿聯-KY,趨勢持續,雙主力連買,2010.0,0.75,155,71,155,381,1,3,-683,-18,-683,1963.0,2067.25,2065.08,否,否,否,否,否,否,—,,,
2547,日勝生,低位啟動,雙主力連買,9.87,1.86,158,53,158,369,1,3,-2052,156,-2052,9.76,9.97,10.41,否,否,是,否,否,否,KD黃金交叉,,,
9938,百和,低位啟動,雙主力連買,38.0,0.26,69,26,69,164,1,3,366,77,366,37.97,40.64,43.32,否,否,否,否,否,否,—,,,
