代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
3014,聯陽,強勢噴出,雙主力連買,135.5,1.5,372,31,372,775,6,6,1467,77,1467,132.5,131.32,134.91,否,是,否,否,是,否,布林突破,,,
2027,大成鋼,強勢噴出,雙主力連買,47.35,0.53,1231,4,1231,2466,4,6,1803,4133,1803,,,,,,,,,,—,,,
2303,聯電,強勢噴出,雙主力連買,156.0,5.76,28365,13630,28365,70360,3,6,34581,59319,34581,145.3,134.7,135.79,否,是,否,否,是,是,布林突破、爆量長紅,,,
2393,億光,強勢噴出,雙主力連買,64.4,1.9,1030,76,1030,2136,3,6,2116,194,2116,,,,,,,,,,—,,,
2528,皇普,低位啟動,雙主力連買,19.7,0.25,117,34,117,268,5,4,349,81,349,19.58,20.05,20.76,否,否,否,否,否,否,—,,,
2855,統一證,強勢噴出,雙主力連買,53.3,1.52,1065,420,1065,2550,2,6,-738,5071,-738,52.36,50.42,47.86,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2385,群光,強勢噴出,雙主力連買,106.0,0.47,53,472,53,578,6,2,2208,-89,2208,105.6,106.72,105.61,否,否,是,否,否,否,KD黃金交叉,,,
2247,汎德永業,趨勢持續,雙主力連買,231.5,0.22,13,3,13,29,6,2,47,-3,47,230.2,230.1,228.81,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2542,興富發,強勢噴出,雙主力連買,47.8,2.03,1041,4108,1041,6190,1,6,-10859,12705,-10859,46.3,47.33,45.39,否,否,否,否,否,否,—,,,
3042,晶技,強勢噴出,雙主力連買,184.5,3.36,4047,160,4047,8254,6,1,10685,-71,10685,181.5,181.03,181.26,否,否,否,是,否,否,MACD翻多,,,
2327,國巨*,強勢噴出,雙主力連買,550.0,3.97,2423,637,2423,5483,1,6,-3004,2408,-3004,539.4,552.2,663.33,否,否,否,否,否,否,—,,,
6213,聯茂,強勢噴出,雙主力連買,505.0,2.02,2704,889,2704,6297,1,6,-7791,1889,-7791,516.8,528.08,424.67,否,是,否,否,否,否,—,,,
