代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
3045,台灣大,強勢噴出,雙主力連買,115.0,0.0,5735,12,5735,11482,6,5,41899,2201,41899,113.9,111.8,114.24,否,是,否,否,否,否,—,,,
2603,長榮,強勢噴出,雙主力連買,250.5,0.4,9343,12,9343,18698,6,4,56579,871,56579,245.3,218.78,209.19,是,是,否,否,否,否,均線多頭,,,
9941,裕融,低位啟動,雙主力連買,85.9,0.59,119,101,119,339,6,3,886,249,886,85.22,83.8,82.31,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2609,陽明,強勢噴出,雙主力連買,64.5,0.78,30651,27,30651,61329,6,2,168102,146,168102,60.8,53.6,52.19,是,是,否,否,是,否,均線多頭、布林突破,,,
1102,亞泥,強勢噴出,雙主力連買,34.8,0.43,461,31,461,953,6,2,32307,291,32307,34.35,33.18,34.2,否,是,否,否,否,否,—,,,
2301,光寶科,強勢噴出,雙主力連買,287.0,9.96,8748,111,8748,17607,2,5,9989,6489,9989,272.4,248.47,228.09,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
3711,日月光投控,強勢噴出,雙主力連買,592.0,0.85,563,1011,563,2137,6,1,6734,-11397,6734,591.2,588.7,614.92,否,否,否,否,否,否,—,,,
3653,健策,強勢噴出,雙主力連買,5155.0,4.88,556,81,556,1193,2,5,1395,1003,1395,,,,,,,,,,—,,,
2105,正新,低位啟動,雙主力連買,31.45,0.32,298,29,298,625,5,2,12074,257,12074,31.33,30.99,31.8,否,是,否,否,否,否,—,,,
2474,可成,趨勢持續,雙主力連買,204.5,0.49,230,7,230,467,1,6,-1593,402,-1593,204.0,194.5,201.67,否,是,否,否,否,否,—,,,
2059,川湖,強勢噴出,雙主力連買,14410.0,7.66,36,86,36,158,2,5,-170,528,-170,14037.0,11166.5,8519.42,是,是,否,否,否,否,均線多頭,,,
1476,儒鴻,趨勢持續,雙主力連買,315.0,0.96,45,3,45,93,1,6,-30,65,-30,,,,,,,,,,—,,,
2615,萬海,強勢噴出,雙主力連買,124.5,0.0,11518,12,11518,23048,4,2,46149,1643,46149,114.8,93.89,85.72,是,是,否,否,是,否,均線多頭、布林突破,,,
2610,華航,強勢噴出,雙主力連買,20.5,0.49,8379,190,8379,16948,2,4,-2463,-573,-2463,20.18,21.09,21.2,否,否,否,否,否,否,—,,,
5871,中租-KY,強勢噴出,雙主力連買,115.5,0.0,2386,8,2386,4780,4,2,11342,42,11342,112.3,112.12,115.46,否,否,否,否,否,否,—,,,
2633,台灣高鐵,強勢噴出,雙主力連買,26.2,0.19,345,115,345,805,4,2,558,974,558,,,,,,,,,,—,,,
9910,豐泰,強勢噴出,雙主力連買,71.0,0.85,365,14,365,744,4,2,2265,136,2265,69.94,69.58,72.01,否,是,是,否,否,否,KD黃金交叉,,,
2385,群光,低位啟動,雙主力連買,105.5,0.48,217,3,217,437,4,2,1958,-62,1958,105.8,104.8,112.72,否,否,否,否,否,否,—,,,
2303,聯電,強勢噴出,雙主力連買,123.5,6.01,2257,14763,2257,19277,4,1,44431,-36824,44431,118.0,118.45,137.93,否,否,是,否,否,是,KD黃金交叉、爆量長紅,,,
3017,奇鋐,強勢噴出,雙主力連買,2855.0,0.35,384,46,384,814,1,4,788,133,788,,,,,,,,,,—,,,
5288,豐祥-KY,趨勢持續,雙主力連買,190.0,0.53,15,5,15,35,3,2,70,9,70,190.1,189.97,184.8,是,否,否,否,否,否,均線多頭,,,
3706,神達,強勢噴出,雙主力連買,92.1,2.33,3241,1197,3241,7679,1,3,-3624,3425,-3624,90.7,90.38,89.66,是,否,否,否,否,否,均線多頭,,,
3532,台勝科,強勢噴出,雙主力連買,376.5,9.93,889,1008,889,2786,1,3,6869,3840,6869,356.9,321.73,360.38,否,否,否,否,否,否,—,,,
2464,盟立,強勢噴出,雙主力連買,187.5,4.75,1336,180,1336,2852,2,2,316,179,316,181.3,169.32,165.07,是,是,否,否,否,否,均線多頭,,,
8046,南電,趨勢持續,雙主力連買,1135.0,0.0,89,44,89,222,3,1,-153,188,-153,1178.0,1105.25,1059.9,是,否,否,否,否,否,均線多頭,,,
2324,仁寶,強勢噴出,雙主力連買,41.6,6.8,28426,958,28426,57810,1,2,-2556,613,-2556,39.79,37.95,37.45,是,是,否,否,否,否,均線多頭,,,
2353,宏碁,強勢噴出,雙主力連買,31.1,1.3,7345,22,7345,14712,1,2,5250,270,5250,30.85,30.3,32.76,否,是,否,否,否,否,—,,,
2347,聯強,低位啟動,雙主力連買,88.3,0.91,119,33,119,271,2,1,-1542,995,-1542,87.02,90.13,89.87,否,否,是,否,否,否,KD黃金交叉,,,
2207,和泰車,趨勢持續,雙主力連買,522.0,0.77,13,1,13,27,2,1,-66,20,-66,513.2,517.8,492.43,否,是,否,否,否,否,—,,,
2382,廣達,強勢噴出,雙主力連買,325.0,1.09,1178,107,1178,2463,1,1,2848,1236,2848,326.3,313.32,348.76,否,否,否,否,否,否,—,,,
2886,兆豐金,強勢噴出,外資連買,46.85,0.21,12920,-3623,12920,22217,6,0,73098,9612,73098,46.83,49.09,46.56,否,否,否,否,否,否,—,,,
2618,長榮航,強勢噴出,外資連買,42.65,0.12,6462,-112,6462,12812,6,0,38060,-1330,38060,42.2,42.42,41.39,否,是,否,否,否,否,—,,,
1216,統一,強勢噴出,外資連買,77.4,0.13,4808,-99,4808,9517,6,0,47395,-348,47395,77.36,75.78,75.97,否,是,否,否,否,否,—,,,
2027,大成鋼,強勢噴出,外資連買,51.0,1.39,1865,-3,1865,3727,6,0,15302,-2016,15302,50.3,46.91,43.46,是,是,否,否,否,否,均線多頭,,,
2606,裕民,強勢噴出,外資連買,72.3,0.42,1986,-71,1986,3901,6,0,9938,446,9938,70.72,66.19,64.91,是,是,否,否,否,否,均線多頭,,,
6213,聯茂,強勢噴出,外資連買,482.5,6.75,2202,-840,2202,3564,6,0,6768,-20,6768,495.5,399.15,343.07,是,是,否,否,否,是,均線多頭、爆量長紅,,,
2646,星宇航空,強勢噴出,外資連買,21.3,0.0,905,0,905,1810,6,0,9240,-12,9240,21.09,21.09,21.08,否,否,否,否,否,否,—,,,
2504,國產,強勢噴出,外資連買,31.9,1.92,801,0,801,1602,6,0,2824,-12,2824,31.11,31.02,32.67,否,否,否,否,否,否,—,,,
2617,台航,強勢噴出,外資連買,31.75,0.16,839,0,839,1678,6,0,3688,0,3688,31.05,29.34,29.55,否,是,否,否,是,否,布林突破,,,
2101,南港,強勢噴出,外資連買,33.5,0.75,687,0,687,1374,6,0,3792,0,3792,32.78,33.31,32.99,否,否,否,否,否,否,—,,,
2897,王道銀行,強勢噴出,外資連買,10.25,0.0,642,0,642,1284,6,0,4859,0,4859,,,,,,,,,,—,,,
4904,遠傳,強勢噴出,外資連買,101.5,1.0,1222,-614,1222,1830,6,0,8236,18,8236,,,,,,,,,,—,,,
2612,中航,強勢噴出,外資連買,60.3,0.17,474,0,474,948,6,0,2062,0,2062,,,,,,,,,,—,,,
5607,遠雄港,強勢噴出,外資連買,55.5,0.73,426,0,426,852,6,0,2518,-2,2518,,,,,,,,,,—,,,
1319,東陽,強勢噴出,外資連買,82.6,0.24,404,0,404,808,6,0,2374,-10,2374,,,,,,,,,,—,,,
7711,永擎,強勢噴出,外資連買,497.5,7.8,367,0,367,734,6,0,697,0,697,479.0,394.43,357.99,是,是,否,否,否,是,均線多頭、爆量長紅,,,
3037,欣興,強勢噴出,外資連買,1075.0,0.94,546,-173,546,919,6,0,16210,-967,16210,1115.0,967.0,943.82,是,是,否,否,否,否,均線多頭,,,
2913,農林,強勢噴出,外資連買,11.25,0.45,354,0,354,708,6,0,3309,0,3309,11.18,11.01,11.11,否,否,否,否,否,否,—,,,
1229,聯華,強勢噴出,外資連買,41.9,1.21,310,0,310,620,6,0,4491,-13,4491,41.75,41.02,41.5,否,是,否,否,否,否,—,,,
6757,台灣虎航,低位啟動,外資連買,56.0,0.36,225,0,225,450,6,0,1940,0,1940,56.34,55.98,57.36,否,是,否,否,否,否,—,,,
4960,誠美材,低位啟動,外資連買,20.85,0.24,190,0,190,380,6,0,1401,0,1401,20.56,20.51,24.69,否,否,否,否,否,否,—,,,
2852,第一保,低位啟動,外資連買,29.2,0.0,188,0,188,376,6,0,2355,0,2355,28.52,27.24,27.05,是,是,否,否,是,否,均線多頭、布林突破,,,
2010,春源,低位啟動,外資連買,22.8,0.66,167,0,167,334,6,0,980,-2,980,22.79,22.14,22.65,否,是,否,否,否,否,—,,,
2912,統一超,趨勢持續,外資連買,223.5,0.0,206,-5,206,407,6,0,5916,-5,5916,,,,,,,,,,—,,,
2753,八方雲集,趨勢持續,外資連買,188.5,0.27,103,0,103,206,6,0,549,-2,549,186.1,182.0,182.17,否,是,否,否,否,否,—,,,
1524,耿鼎,低位啟動,外資連買,27.45,0.0,91,0,91,182,6,0,468,0,468,27.21,26.76,28.42,否,是,否,否,否,否,—,,,
2069,運錩,低位啟動,外資連買,20.75,1.97,85,0,85,170,6,0,410,0,410,20.17,19.35,19.06,是,是,否,否,否,否,均線多頭,,,
2534,宏盛,低位啟動,外資連買,17.25,0.58,85,0,85,170,6,0,720,0,720,17.11,17.06,17.27,否,否,否,否,否,否,—,,,
9919,康那香,低位啟動,外資連買,13.85,1.09,85,0,85,170,6,0,283,0,283,13.86,13.88,13.97,否,否,否,否,否,否,—,,,
6949,沛爾生醫-創,強勢噴出,外資連買,1235.0,6.93,122,0,122,244,6,0,350,0,350,1131.0,982.65,897.15,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2816,旺旺保,低位啟動,外資連買,37.35,1.49,73,0,73,146,6,0,1013,0,1013,36.02,34.29,33.98,是,是,否,否,是,否,均線多頭、布林突破,,,
2480,敦陽科,趨勢持續,外資連買,160.5,0.31,70,0,70,140,6,0,183,-1,183,159.1,157.03,157.03,否,是,否,否,否,否,—,,,
1414,東和,強勢噴出,外資連買,19.35,6.32,62,0,62,124,6,0,222,0,222,20.1,19.45,18.33,是,是,否,否,否,否,均線多頭,,,
6552,易華電,低位啟動,外資連買,25.2,1.41,57,0,57,114,6,0,123,0,123,24.77,24.48,28.0,否,否,是,否,否,否,KD黃金交叉,,,
9905,大華,低位啟動,外資連買,21.5,0.0,52,0,52,104,6,0,189,0,189,,,,,,,,,,—,,,
6885,全福生技,低位啟動,外資連買,20.9,0.97,51,0,51,102,6,0,143,0,143,,,,,,,,,,—,,,
2528,皇普,低位啟動,外資連買,20.45,0.49,51,0,51,102,6,0,572,0,572,,,,,,,,,,—,,,
2022,聚亨,低位啟動,外資連買,7.77,0.0,57,0,57,114,6,0,624,0,624,,,,,,,,,,—,,,
2206,三陽工業,低位啟動,外資連買,64.0,0.47,51,0,51,102,6,0,1991,-8,1991,,,,,,,,,,—,,,
2597,潤弘,趨勢持續,外資連買,168.5,0.6,37,0,37,74,6,0,182,-1,182,167.7,165.5,170.25,否,是,否,否,否,否,—,,,
2107,厚生,低位啟動,外資連買,26.65,0.38,28,0,28,56,6,0,566,0,566,26.28,25.73,25.73,否,是,否,否,是,否,布林突破,,,
5244,弘凱,低位啟動,外資連買,34.1,0.15,32,0,32,64,6,0,270,0,270,33.45,32.43,34.66,否,是,否,否,否,否,—,,,
7689,大鵬科CLMX,趨勢持續,外資連買,180.0,4.65,83,0,83,166,6,0,134,0,134,173.8,172.32,216.31,否,否,是,否,否,是,KD黃金交叉、爆量長紅,,,
9924,福興,低位啟動,外資連買,38.8,0.91,30,0,30,60,6,0,438,0,438,38.46,38.61,40.0,否,否,否,否,否,否,—,,,
1723,中碳,低位啟動,外資連買,88.4,0.11,38,0,38,76,6,0,1029,0,1029,87.14,84.77,85.32,否,否,否,否,否,否,—,,,
1337,再生-KY,低位啟動,外資連買,4.64,0.87,26,0,26,52,6,0,197,0,197,4.62,4.65,4.9,否,否,否,否,否,否,—,,,
