代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
2356,英業達,強勢噴出,投信連買,61.7,1.98,-2063,596,-2063,-3530,0,1,-10104,-467,-10104,61.7,64.72,64.5,否,否,否,否,否,否,—,,,
2474,可成,強勢噴出,投信連買,207.0,1.72,-1129,1215,-1129,-1043,0,1,-2658,1374,-2658,204.8,206.47,198.7,否,是,是,否,否,否,KD黃金交叉,,,
4736,泰博,低位啟動,投信連買,130.0,0.78,-11,10,-11,-12,0,1,131,40,131,128.6,130.3,129.72,否,否,否,是,否,否,MACD翻多,,,
7769,鴻勁,趨勢持續,投信連買,6125.0,0.16,-38,11,-38,-65,0,1,-207,-79,-207,6270.0,6269.5,6366.0,否,否,否,否,否,否,—,,,
6670,復盛應用,趨勢持續,投信連買,270.0,0.19,-44,8,-44,-80,0,1,-23,-11,-23,272.8,273.52,264.79,否,是,否,否,否,否,—,,,
7750,新代,趨勢持續,投信連買,1895.0,0.26,-39,1,-39,-77,0,1,-316,2,-316,1991.0,2236.5,2178.33,否,否,否,否,否,否,—,,,
1560,中砂,趨勢持續,投信連買,741.0,0.82,-109,38,-109,-180,0,1,559,532,559,,,,,,,,,,—,,,
2360,致茂,趨勢持續,投信連買,2090.0,0.48,-104,25,-104,-183,0,1,-627,81,-627,,,,,,,,,,—,,,
4904,遠傳,強勢噴出,投信連買,105.0,1.45,-702,464,-702,-940,0,1,3418,333,3418,,,,,,,,,,—,,,
3017,奇鋐,趨勢持續,投信連買,3175.0,1.93,-201,80,-201,-322,0,1,547,-96,547,,,,,,,,,,—,,,
2727,王品,趨勢持續,投信連買,227.0,0.67,-92,2,-92,-182,0,1,-197,2,-197,,,,,,,,,,—,,,
