代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
2610,華航,強勢噴出,雙主力連買,20.8,1.96,19177,239,19177,38593,4,6,43763,657,43763,20.42,20.98,21.24,否,否,否,是,否,否,MACD翻多,,,
1102,亞泥,強勢噴出,雙主力連買,35.2,0.86,5569,23,5569,11161,6,4,32631,80,32631,34.91,33.4,34.24,否,是,否,否,否,否,—,,,
5871,中租-KY,強勢噴出,雙主力連買,117.0,1.74,3286,1,3286,6573,6,4,16578,24,16578,114.9,112.1,115.72,否,否,否,否,否,否,—,,,
2633,台灣高鐵,低位啟動,雙主力連買,26.35,0.19,152,110,152,414,6,4,2574,409,2574,,,,,,,,,,—,,,
6531,愛普*,強勢噴出,雙主力連買,916.0,4.57,67,498,67,632,6,2,2741,-1430,2741,880.4,846.15,904.98,否,是,否,否,否,否,—,,,
1303,南亞,強勢噴出,雙主力連買,207.0,9.81,10201,1453,10201,21855,2,5,-25081,10475,-25081,190.7,184.28,166.48,是,是,是,是,否,是,均線多頭、KD黃金交叉、MACD翻多、爆量長紅,,,
2615,萬海,強勢噴出,雙主力連買,115.0,11.11,8676,26,8676,17378,6,1,59834,844,59834,120.8,97.54,86.97,是,是,否,否,否,否,均線多頭,,,
2886,兆豐金,強勢噴出,雙主力連買,46.6,0.87,5546,275,5546,11367,6,1,69940,-6321,69940,46.76,48.8,46.76,否,否,否,否,否,否,—,,,
3037,欣興,強勢噴出,雙主力連買,1160.0,5.94,2916,914,2916,6746,6,1,9880,-777,9880,1111.0,1007.15,946.32,是,是,否,否,否,否,均線多頭,,,
3231,緯創,強勢噴出,雙主力連買,182.0,1.96,3413,54,3413,6880,1,6,-25181,1119,-25181,178.3,184.62,168.21,否,是,否,否,否,否,—,,,
2603,長榮,強勢噴出,雙主力連買,231.0,6.94,1295,260,1295,2850,6,1,39862,275,39862,,,,,,,,,,—,,,
6805,富世達,強勢噴出,雙主力連買,2025.0,9.76,262,248,262,772,1,6,-315,1089,-315,1839.0,1728.25,1663.42,是,是,是,否,否,是,均線多頭、KD黃金交叉、爆量長紅,,,
1229,聯華,低位啟動,雙主力連買,41.95,0.6,91,5,91,187,6,1,3270,7,3270,42.0,41.11,41.56,否,是,否,否,否,否,—,,,
2383,台光電,強勢噴出,雙主力連買,5895.0,5.36,52,22,52,126,6,1,1171,-687,1171,5717.0,5520.0,5250.58,是,是,否,否,否,否,均線多頭,,,
0050,元大台灣50,強勢噴出,雙主力連買,105.9,1.44,23585,2550,23585,49720,1,5,-35998,12050,-35998,104.51,103.66,104.3,否,是,是,否,否,否,KD黃金交叉,,,
2313,華通,強勢噴出,雙主力連買,222.0,2.07,6051,967,6051,13069,1,5,6401,6316,6401,216.6,206.47,225.28,否,是,否,否,否,否,—,,,
2382,廣達,強勢噴出,雙主力連買,332.5,1.22,2766,143,2766,5675,3,3,3487,1425,3487,326.9,315.23,347.92,否,是,否,否,否,否,—,,,
2377,微星,強勢噴出,雙主力連買,146.0,1.39,1738,112,1738,3588,4,2,1093,-1630,1093,143.1,149.65,144.05,否,是,否,否,否,否,—,,,
2441,超豐,強勢噴出,雙主力連買,118.0,2.61,127,429,127,683,1,5,-3356,2085,-3356,114.6,116.35,125.81,否,是,是,是,否,否,KD黃金交叉、MACD翻多,,,
2883,凱基金,強勢噴出,雙主力連買,32.25,1.74,31980,1,31980,63961,2,3,82324,5391,82324,31.38,30.99,29.78,是,是,否,是,否,否,均線多頭、MACD翻多,,,
1802,台玻,強勢噴出,雙主力連買,59.7,2.93,15449,80,15449,30978,4,1,16713,-279,16713,57.98,54.75,60.8,否,是,是,否,否,否,KD黃金交叉,,,
1605,華新,強勢噴出,雙主力連買,39.4,2.47,10490,4,10490,20984,4,1,16961,-11,16961,38.02,36.37,36.09,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2481,強茂,強勢噴出,雙主力連買,150.5,9.85,5614,400,5614,11628,3,2,3498,-1021,3498,138.6,135.1,155.91,否,是,是,否,否,是,KD黃金交叉、爆量長紅,,,
2542,興富發,強勢噴出,雙主力連買,48.0,1.05,562,1347,562,2471,2,3,9384,1544,9384,48.18,45.93,44.43,是,是,否,否,否,否,均線多頭,,,
6278,台表科,強勢噴出,雙主力連買,199.5,9.92,134,539,134,807,1,4,-5563,3091,-5563,185.4,167.75,183.19,否,是,是,否,否,是,KD黃金交叉、爆量長紅,,,
5880,合庫金,低位啟動,雙主力連買,25.0,0.2,53,1,53,107,4,1,9980,2696,9980,24.98,25.46,24.99,否,否,否,否,否,否,—,,,
2637,慧洋-KY,趨勢持續,雙主力連買,91.2,4.95,183,4,183,370,4,1,12655,-11614,12655,,,,,,,,,,—,,,
2887,台新新光金,強勢噴出,雙主力連買,37.5,0.94,6734,323,6734,13791,2,2,185,4890,185,36.87,36.06,33.81,是,是,是,是,否,否,均線多頭、KD黃金交叉、MACD翻多,,,
3042,晶技,趨勢持續,雙主力連買,185.5,0.27,283,58,283,624,2,2,-8177,1051,-8177,,,,,,,,,,—,,,
2618,長榮航,強勢噴出,雙主力連買,43.0,1.9,8698,3,8698,17399,1,2,33052,-390,33052,42.54,42.47,41.58,是,是,否,是,否,否,均線多頭、MACD翻多,,,
3450,聯鈞,強勢噴出,雙主力連買,574.0,7.69,569,989,569,2127,2,1,-481,-1587,-481,,,,,,,,,,—,,,
2449,京元電子,強勢噴出,雙主力連買,244.0,1.88,889,16,889,1794,1,2,2923,-1373,2923,,,,,,,,,,—,,,
6446,藥華藥,強勢噴出,雙主力連買,1585.0,6.38,704,88,704,1496,1,2,311,116,311,1465.0,1352.0,1219.32,是,是,否,否,否,否,均線多頭,,,
2371,大同,強勢噴出,雙主力連買,27.65,0.18,455,2,455,912,2,1,3163,2,3163,27.59,26.3,27.17,否,是,否,否,否,否,—,,,
