代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
0050,元大台灣50,強勢噴出,雙主力連買,103.8,3.13,84036,9902,84036,177974,4,6,171588,31439,171588,100.56,102.07,102.67,否,否,否,是,否,否,MACD翻多,,,
3231,緯創,強勢噴出,雙主力連買,193.0,1.05,35613,5824,35613,77050,4,6,86319,24294,86319,182.0,162.2,157.79,是,是,否,否,否,否,均線多頭,,,
4938,和碩,強勢噴出,雙主力連買,89.5,1.24,5508,44,5508,11060,4,6,14464,777,14464,85.88,84.21,84.79,否,是,否,否,否,否,—,,,
1717,長興,強勢噴出,雙主力連買,66.5,4.56,3293,363,3293,6949,3,6,3679,2429,3679,61.48,64.57,72.32,否,否,否,否,否,否,—,,,
2379,瑞昱,強勢噴出,雙主力連買,751.0,3.87,821,15,821,1657,3,6,-1682,1021,-1682,711.6,741.65,695.5,否,否,否,否,否,否,—,,,
2610,華航,強勢噴出,雙主力連買,22.6,0.67,13888,856,13888,28632,6,2,68636,-350,68636,22.32,21.44,20.78,是,是,否,否,否,否,均線多頭,,,
3017,奇鋐,強勢噴出,雙主力連買,2730.0,5.0,794,524,794,2112,3,5,1653,2437,1653,,,,,,,,,,—,,,
2885,元大金,強勢噴出,雙主力連買,69.4,0.58,513,1477,513,2503,2,6,25053,14228,25053,,,,,,,,,,—,,,
3665,貿聯-KY,強勢噴出,雙主力連買,2355.0,2.39,596,131,596,1323,2,6,-1014,1808,-1014,2152.0,2033.75,2105.5,否,是,否,否,否,否,—,,,
1476,儒鴻,強勢噴出,雙主力連買,355.0,0.14,607,5,607,1219,6,2,1983,8,1983,350.8,340.9,336.95,是,是,否,否,是,否,均線多頭、布林突破,,,
6282,康舒,低位啟動,雙主力連買,48.0,0.21,78,1,78,157,4,4,3427,533,3427,44.36,48.98,55.19,否,否,否,是,否,否,MACD翻多,,,
3037,欣興,強勢噴出,雙主力連買,969.0,4.87,8712,1556,8712,18980,1,6,5750,10782,5750,852.2,845.25,916.38,否,否,否,否,否,否,—,,,
2002,中鋼,強勢噴出,雙主力連買,18.9,0.27,5655,7,5655,11317,1,6,12658,274,12658,18.9,18.82,18.83,否,是,否,否,否,否,—,,,
1402,遠東新,強勢噴出,雙主力連買,26.7,1.71,2975,10,2975,5960,6,1,27078,-3953,27078,27.01,27.26,27.33,否,否,否,否,否,否,—,,,
2371,大同,強勢噴出,雙主力連買,25.5,0.99,1857,2,1857,3716,6,1,8773,-1033,8773,24.76,26.0,27.8,否,否,否,是,否,否,MACD翻多,,,
3023,信邦,強勢噴出,雙主力連買,318.0,6.18,610,84,610,1304,1,6,1192,485,1192,297.2,303.8,311.52,否,否,否,是,否,否,MACD翻多,,,
0056,元大高股息,強勢噴出,雙主力連買,51.45,1.68,15036,80,15036,30152,5,1,75530,433,75530,49.53,50.47,50.25,否,否,否,是,否,否,MACD翻多,,,
8105,凌巨,強勢噴出,雙主力連買,16.7,2.77,331,1,331,663,4,2,-114,22,-114,,,,,,,,,,—,,,
3060,銘異,低位啟動,雙主力連買,29.05,0.87,138,1,138,277,4,2,513,14,513,,,,,,,,,,—,,,
7750,新代,強勢噴出,雙主力連買,2460.0,5.58,49,3,49,101,4,2,219,149,219,2182.0,2047.0,2221.83,否,是,否,否,是,否,布林突破,,,
1605,華新,強勢噴出,雙主力連買,34.85,3.26,18179,2,18179,36360,4,1,41457,70,41457,32.29,32.88,35.66,否,否,否,否,否,否,—,,,
2344,華邦電,強勢噴出,雙主力連買,169.0,7.64,9363,9995,9363,28721,3,2,69683,1246,69683,143.5,156.43,163.62,否,否,否,是,否,是,MACD翻多、爆量長紅,,,
2353,宏碁,強勢噴出,雙主力連買,30.25,4.13,8737,111,8737,17585,4,1,20051,-1583,20051,28.97,30.08,32.38,否,否,否,是,否,否,MACD翻多,,,
2408,南亞科,強勢噴出,雙主力連買,445.0,2.06,7255,3916,7255,18426,3,2,41791,6435,41791,393.2,411.23,387.98,否,否,否,是,否,否,MACD翻多,,,
3706,神達,強勢噴出,雙主力連買,91.9,0.66,5747,243,5747,11737,4,1,16011,268,16011,88.84,89.48,87.91,否,否,否,是,否,否,MACD翻多,,,
1447,力鵬,強勢噴出,雙主力連買,6.93,1.17,825,1,825,1651,3,2,237,60,237,6.83,7.65,6.86,否,否,否,否,否,否,—,,,
5269,祥碩,趨勢持續,雙主力連買,1415.0,4.04,294,15,294,603,3,2,229,52,229,,,,,,,,,,—,,,
3661,世芯-KY,強勢噴出,雙主力連買,3610.0,6.49,268,7,268,543,1,4,-299,20,-299,,,,,,,,,,—,,,
1590,亞德客-KY,強勢噴出,雙主力連買,1510.0,5.96,132,49,132,313,3,2,-149,292,-149,1403.0,1365.75,1374.0,否,是,否,否,是,否,布林突破,,,
8215,明基材,趨勢持續,雙主力連買,23.85,2.36,144,1,144,289,4,1,246,13,246,,,,,,,,,,—,,,
