代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
3189,景碩,趨勢持續,雙主力連買,845.0,4.97,198,34,198,430,5,5,3143,486,3143,803.8,783.2,648.33,是,是,否,否,否,否,均線多頭,,,
2006,東和鋼鐵,強勢噴出,雙主力連買,71.8,2.28,1186,367,1186,2739,4,5,3584,1261,3584,,,,,,,,,,—,,,
9914,美利達,強勢噴出,雙主力連買,76.6,0.66,730,2,730,1462,4,5,721,40,721,75.02,74.7,67.83,是,是,否,否,否,否,均線多頭,,,
2347,聯強,強勢噴出,雙主力連買,87.2,4.93,4070,89,4070,8229,3,5,9951,1016,9951,86.08,91.1,87.2,否,否,否,否,否,否,—,,,
5871,中租-KY,強勢噴出,雙主力連買,119.0,0.85,1497,767,1497,3761,3,5,1553,1388,1553,116.7,115.65,114.74,是,否,否,否,是,否,均線多頭、布林突破,,,
2646,星宇航空,強勢噴出,雙主力連買,21.3,0.71,1816,8,1816,3640,3,5,2834,217,2834,,,,,,,,,,—,,,
9939,宏全,低位啟動,雙主力連買,125.0,0.0,84,1,84,169,3,5,1560,23,1560,124.1,127.1,123.17,否,否,否,否,否,否,—,,,
6669,緯穎,趨勢持續,雙主力連買,5095.0,3.87,46,64,46,156,3,5,-593,909,-593,5010.0,4893.25,5011.08,否,是,否,否,否,否,—,,,
6890,來億-KY,趨勢持續,雙主力連買,176.0,1.15,15,21,15,51,3,5,287,132,287,,,,,,,,,,—,,,
1402,遠東新,強勢噴出,雙主力連買,27.55,4.55,17116,1974,17116,36206,2,5,-680,16265,-680,27.21,28.3,27.01,否,否,是,否,否,否,KD黃金交叉,,,
2105,正新,強勢噴出,雙主力連買,32.85,0.61,3534,11,3534,7079,5,2,13404,301,13404,32.59,31.15,32.08,否,否,否,否,否,否,—,,,
2633,台灣高鐵,強勢噴出,雙主力連買,25.95,1.76,2695,404,2695,5794,2,5,3835,3867,3835,26.24,26.26,26.03,否,是,否,否,否,否,—,,,
1907,永豐餘,強勢噴出,雙主力連買,29.2,5.61,2470,7,2470,4947,2,5,2329,133,2329,27.9,27.62,25.63,是,是,是,否,是,是,均線多頭、KD黃金交叉、布林突破、爆量長紅,,,
6285,啟碁,強勢噴出,雙主力連買,267.0,7.88,372,188,372,932,5,2,3999,-2291,3999,257.1,256.38,263.58,否,否,是,否,否,否,KD黃金交叉,,,
6239,力成,強勢噴出,雙主力連買,314.0,3.29,856,92,856,1804,2,5,67,672,67,313.7,331.75,291.73,否,否,否,否,否,否,—,,,
8021,尖點,趨勢持續,雙主力連買,532.0,0.0,206,13,206,425,5,2,1072,23,1072,,,,,,,,,,—,,,
0050,元大台灣50,強勢噴出,雙主力連買,106.3,1.82,34254,4925,34254,73433,1,5,-114773,21862,-114773,105.71,106.98,100.39,否,是,否,否,否,否,—,,,
2337,旺宏,強勢噴出,雙主力連買,148.5,6.45,11787,2675,11787,26249,1,5,-1490,2754,-1490,141.6,154.38,153.11,否,否,否,否,否,是,爆量長紅,,,
6505,台塑化,強勢噴出,雙主力連買,72.8,9.97,12342,1926,12342,26610,5,1,36318,2805,36318,64.06,57.39,54.25,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2408,南亞科,強勢噴出,雙主力連買,481.0,7.37,4850,5422,4850,15122,1,5,-11512,12276,-11512,436.7,440.02,347.5,否,是,否,否,否,是,爆量長紅,,,
3711,日月光投控,強勢噴出,雙主力連買,683.0,6.55,4272,1065,4272,9609,1,5,-7342,6919,-7342,659.2,655.35,579.52,是,是,否,否,否,否,均線多頭,,,
1326,台化,強勢噴出,雙主力連買,70.8,5.67,3878,3,3878,7759,3,3,-16489,20,-16489,65.5,59.74,52.51,是,是,是,否,否,是,均線多頭、KD黃金交叉、爆量長紅,,,
2449,京元電子,強勢噴出,雙主力連買,307.0,5.32,540,2629,540,3709,1,5,-24922,3125,-24922,303.9,317.93,306.81,否,是,否,否,否,否,—,,,
2324,仁寶,強勢噴出,雙主力連買,36.15,1.69,2429,31,2429,4889,1,5,14160,364,14160,36.09,36.07,34.18,是,否,否,否,否,否,均線多頭,,,
1216,統一,強勢噴出,雙主力連買,78.6,0.13,1110,168,1110,2388,1,5,7922,1280,7922,,,,,,,,,,—,,,
6257,矽格,強勢噴出,雙主力連買,237.5,5.56,1545,17,1545,3107,1,5,-4151,706,-4151,,,,,,,,,,—,,,
1229,聯華,強勢噴出,雙主力連買,40.5,1.25,725,3,725,1453,1,5,-1275,92,-1275,40.2,41.98,41.4,否,否,否,否,否,否,—,,,
6531,愛普*,強勢噴出,雙主力連買,943.0,9.91,475,113,475,1063,5,1,1744,-260,1744,908.4,974.25,960.53,否,否,是,否,否,否,KD黃金交叉,,,
6414,樺漢,強勢噴出,雙主力連買,394.5,4.5,646,107,646,1399,5,1,2100,104,2100,391.7,378.82,359.85,是,是,否,否,否,否,均線多頭,,,
2637,慧洋-KY,低位啟動,雙主力連買,83.9,0.12,278,61,278,617,1,5,7256,1783,7256,,,,,,,,,,—,,,
9917,中保科,低位啟動,雙主力連買,107.0,0.47,123,122,123,368,1,5,252,353,252,106.8,108.9,112.62,否,否,否,是,否,否,MACD翻多,,,
1795,美時,趨勢持續,雙主力連買,202.5,1.5,164,1,164,329,1,5,-1883,24,-1883,202.4,195.55,203.67,否,是,否,否,否,否,—,,,
8210,勤誠,趨勢持續,雙主力連買,1145.0,3.15,132,14,132,278,4,2,766,-347,766,1152.0,1260.75,1307.67,否,否,否,否,否,否,—,,,
1590,亞德客-KY,強勢噴出,雙主力連買,1365.0,5.81,133,4,133,270,4,2,354,55,354,,,,,,,,,,—,,,
2897,王道銀行,低位啟動,雙主力連買,10.5,0.96,137,13,137,287,1,5,-3713,320,-3713,,,,,,,,,,—,,,
3596,智易,趨勢持續,雙主力連買,191.0,0.79,90,1,90,181,1,5,238,25,238,193.4,191.38,183.3,是,是,否,否,否,否,均線多頭,,,
2313,華通,強勢噴出,雙主力連買,248.0,9.98,18822,2390,18822,40034,1,4,13517,12831,13517,231.1,235.53,250.09,否,否,否,否,否,是,爆量長紅,,,
2344,華邦電,強勢噴出,雙主力連買,180.5,9.73,14945,1441,14945,31331,1,4,-1102,-13191,-1102,171.4,193.07,150.04,否,是,是,否,否,否,KD黃金交叉,,,
4938,和碩,強勢噴出,雙主力連買,82.7,0.73,994,25,994,2013,3,2,3863,-566,3863,,,,,,,,,,—,,,
3029,零壹,強勢噴出,雙主力連買,103.0,1.48,332,1,332,665,4,1,1105,-1,1105,,,,,,,,,,—,,,
