代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
9910,豐泰,強勢噴出,雙主力連買,71.8,2.87,1807,64,1807,3678,6,6,2867,350,2867,69.24,69.34,69.47,否,否,否,否,是,否,布林突破,,,
2610,華航,強勢噴出,雙主力連買,20.6,0.73,8979,171,8979,18129,5,6,23506,4653,23506,20.5,20.34,21.36,否,否,是,否,否,否,KD黃金交叉,,,
5876,上海商銀,強勢噴出,雙主力連買,48.75,3.83,11795,340,11795,23930,6,4,29024,4241,29024,46.66,44.08,43.76,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2454,聯發科,趨勢持續,雙主力連買,4710.0,1.07,270,187,270,727,4,5,3667,2752,3667,4500.0,4087.75,3991.75,是,是,否,否,是,否,均線多頭、布林突破,,,
7769,鴻勁,強勢噴出,雙主力連買,6970.0,6.17,155,294,155,604,6,2,866,257,866,,,,,,,,,,—,,,
6805,富世達,強勢噴出,雙主力連買,2155.0,5.38,16,1,16,33,6,2,392,-1059,392,2165.0,2016.75,1706.75,是,是,否,否,否,否,均線多頭,,,
2887,台新新光金,強勢噴出,雙主力連買,42.8,4.14,3169,15113,3169,21451,1,6,-17312,43885,-17312,41.61,38.3,35.56,是,是,是,否,是,否,均線多頭、KD黃金交叉、布林突破,,,
2884,玉山金,強勢噴出,雙主力連買,45.55,4.59,4935,11345,4935,21215,1,6,20628,31899,20628,43.27,39.49,37.0,是,是,否,否,是,否,均線多頭、布林突破,,,
2891,中信金,強勢噴出,雙主力連買,68.2,1.19,856,5208,856,6920,1,6,2074,19414,2074,67.62,65.73,66.62,否,是,否,否,否,否,—,,,
2618,長榮航,強勢噴出,雙主力連買,42.45,0.83,4138,120,4138,8396,1,6,5117,8753,5117,42.4,42.1,42.3,否,否,否,否,否,否,—,,,
