代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
5876,上海商銀,強勢噴出,雙主力連買,47.9,0.84,2637,290,2637,5564,6,6,21610,2504,21610,47.48,44.59,43.92,是,是,否,否,否,否,均線多頭,,,
4736,泰博,低位啟動,雙主力連買,128.0,1.99,56,10,56,122,4,6,135,77,135,,,,,,,,,,—,,,
1102,亞泥,強勢噴出,雙主力連買,35.45,0.14,2471,225,2471,5167,3,6,6147,1588,6147,35.24,34.73,34.35,是,是,否,否,否,否,均線多頭,,,
8215,明基材,低位啟動,雙主力連買,25.05,1.83,102,53,102,257,3,6,91,163,91,25.32,24.91,26.07,否,是,否,否,否,否,—,,,
1101,台泥,強勢噴出,雙主力連買,24.8,0.2,6800,226,6800,13826,2,6,8729,641,8729,24.55,24.5,24.12,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2412,中華電,強勢噴出,雙主力連買,139.5,0.0,3915,99,3915,7929,6,2,16845,559,16845,138.7,136.9,138.49,否,是,否,否,是,否,布林突破,,,
3045,台灣大,強勢噴出,雙主力連買,120.0,0.42,1515,15,1515,3045,6,2,10303,1273,10303,118.5,115.42,114.28,是,是,否,否,否,否,均線多頭,,,
2352,佳世達,強勢噴出,雙主力連買,29.0,0.69,563,104,563,1230,2,6,1775,707,1775,28.94,28.67,29.8,否,否,否,否,否,否,—,,,
1802,台玻,強勢噴出,雙主力連買,59.6,1.02,718,35,718,1471,2,6,4551,271,4551,59.9,59.06,59.76,否,是,否,否,否,否,—,,,
3014,聯陽,低位啟動,雙主力連買,131.5,0.38,141,11,141,293,2,6,-641,93,-641,131.2,130.93,137.78,否,否,是,否,否,否,KD黃金交叉,,,
2528,皇普,低位啟動,雙主力連買,20.15,0.25,83,10,83,176,6,2,394,71,394,,,,,,,,,,—,,,
2884,玉山金,強勢噴出,雙主力連買,44.95,1.58,1374,7183,1374,9931,1,6,-13930,35869,-13930,44.37,40.25,37.32,是,是,否,否,否,否,均線多頭,,,
2880,華南金,強勢噴出,雙主力連買,44.8,1.01,3886,88,3886,7860,6,1,16532,-343,16532,44.53,41.3,40.52,是,是,否,否,否,否,均線多頭,,,
5880,合庫金,強勢噴出,雙主力連買,26.85,0.0,2814,119,2814,5747,6,1,24760,-302,24760,26.74,25.6,25.44,是,是,否,否,否,否,均線多頭,,,
2454,聯發科,強勢噴出,雙主力連買,4720.0,2.05,1717,55,1717,3489,1,6,4676,1678,4676,4646.0,4143.0,3997.0,是,是,否,否,否,否,均線多頭,,,
2885,元大金,強勢噴出,雙主力連買,69.7,0.0,1267,324,1267,2858,6,1,17711,920,17711,70.0,66.14,66.45,否,是,否,否,否,否,—,,,
5871,中租-KY,強勢噴出,雙主力連買,112.5,0.45,391,116,391,898,1,6,78,941,78,,,,,,,,,,—,,,
1504,東元,低位啟動,雙主力連買,70.6,0.43,271,61,271,603,2,5,431,313,431,,,,,,,,,,—,,,
