代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
2105,正新,強勢噴出,雙主力連買,32.4,0.62,1761,76,1761,3598,6,6,29626,500,29626,32.35,31.39,32.06,否,否,否,否,否,否,—,,,
2912,統一超,強勢噴出,雙主力連買,241.0,0.0,1085,10,1085,2180,6,6,3631,214,3631,238.6,229.07,227.42,是,是,否,否,否,否,均線多頭,,,
1216,統一,強勢噴出,雙主力連買,78.4,0.26,1192,45,1192,2429,5,6,28163,604,28163,77.82,75.9,73.55,是,是,否,否,否,否,均線多頭,,,
3596,智易,趨勢持續,雙主力連買,194.0,0.78,62,5,62,129,5,6,298,35,298,195.5,190.2,182.5,是,是,否,否,否,否,均線多頭,,,
5876,上海商銀,強勢噴出,雙主力連買,42.8,0.59,2459,467,2459,5385,3,6,-378,2275,-378,42.29,42.28,40.66,是,是,否,否,否,否,均線多頭,,,
2324,仁寶,強勢噴出,雙主力連買,36.6,3.1,10471,27,10471,20969,6,2,42538,-22089,42538,35.61,36.17,33.86,否,否,否,否,否,是,爆量長紅,,,
2377,微星,強勢噴出,雙主力連買,145.0,2.11,5298,15,5298,10611,2,6,10730,8232,10730,141.9,138.7,121.43,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2886,兆豐金,強勢噴出,雙主力連買,46.7,0.21,3521,402,3521,7444,2,6,7054,28256,7054,46.42,45.49,41.95,是,是,否,否,否,否,均線多頭,,,
2357,華碩,強勢噴出,雙主力連買,684.0,0.44,2162,73,2162,4397,6,2,9009,-1911,9009,677.8,732.65,699.9,否,否,否,否,否,否,—,,,
2379,瑞昱,強勢噴出,雙主力連買,840.0,2.82,629,10,629,1268,2,6,-2710,2672,-2710,,,,,,,,,,—,,,
2606,裕民,強勢噴出,雙主力連買,63.1,0.16,656,3,656,1315,5,3,6444,-463,6444,,,,,,,,,,—,,,
8016,矽創,強勢噴出,雙主力連買,363.0,3.12,333,15,333,681,5,3,3773,290,3773,346.6,318.25,282.83,是,是,否,否,否,否,均線多頭,,,
9917,中保科,低位啟動,雙主力連買,107.5,1.9,192,156,192,540,2,6,315,361,315,106.2,110.9,113.08,否,否,否,否,否,否,—,,,
2207,和泰車,趨勢持續,雙主力連買,476.5,0.85,6,1,6,13,5,3,297,118,297,,,,,,,,,,—,,,
2887,台新新光金,強勢噴出,雙主力連買,36.85,2.79,6126,13124,6126,25376,5,2,92496,9613,92496,35.21,32.8,27.31,是,是,否,否,是,否,均線多頭、布林突破,,,
2884,玉山金,強勢噴出,雙主力連買,34.75,0.0,11749,362,11749,23860,5,2,70614,-9732,70614,34.43,34.66,33.02,否,是,否,否,否,否,—,,,
2356,英業達,強勢噴出,雙主力連買,69.8,5.44,3747,2054,3747,9548,1,6,-17190,21311,-17190,67.24,66.6,59.74,是,否,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2637,慧洋-KY,強勢噴出,雙主力連買,83.0,3.75,3612,795,3612,8019,5,2,10819,474,10819,78.94,76.48,75.24,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2371,大同,強勢噴出,雙主力連買,27.7,2.59,3584,35,3584,7203,1,6,6596,238,6596,27.63,27.65,29.36,否,否,是,否,否,否,KD黃金交叉,,,
2441,超豐,強勢噴出,雙主力連買,144.5,4.71,3252,27,3252,6531,1,6,4528,986,4528,140.6,135.1,116.58,是,是,否,否,否,否,均線多頭,,,
3005,神基,強勢噴出,雙主力連買,112.0,4.19,2866,63,2866,5795,5,2,8436,-1067,8436,108.7,103.28,101.97,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2385,群光,強勢噴出,雙主力連買,107.0,0.47,1944,12,1944,3900,5,2,8393,-3354,8393,107.2,112.05,124.59,否,否,否,否,否,否,—,,,
2006,東和鋼鐵,強勢噴出,雙主力連買,70.2,2.03,1693,237,1693,3623,1,6,-358,641,-358,69.18,69.08,67.75,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2458,義隆,強勢噴出,雙主力連買,183.5,1.38,670,237,670,1577,1,6,-405,5326,-405,,,,,,,,,,—,,,
4961,天鈺,趨勢持續,雙主力連買,176.0,0.57,183,11,183,377,5,2,1489,263,1489,175.2,170.82,167.4,是,是,否,否,否,否,均線多頭,,,
9914,美利達,低位啟動,雙主力連買,72.8,1.96,22,7,22,51,1,6,-283,66,-283,,,,,,,,,,—,,,
5522,遠雄,低位啟動,雙主力連買,64.7,1.09,259,41,259,559,1,5,246,347,246,64.36,69.48,70.71,否,否,否,否,否,否,—,,,
2634,漢翔,強勢噴出,雙主力連買,58.0,2.84,2776,22,2776,5574,1,4,2342,130,2342,59.26,52.21,49.09,是,是,否,否,否,否,均線多頭,,,
3189,景碩,強勢噴出,雙主力連買,795.0,5.3,198,23,198,419,3,2,3101,-765,3101,766.6,754.2,626.66,是,是,否,否,否,否,均線多頭,,,
2408,南亞科,強勢噴出,雙主力連買,435.5,9.97,15430,3250,15430,34110,1,2,6596,-2390,6596,412.9,427.9,335.55,否,是,是,否,否,否,KD黃金交叉,,,
3481,群創,強勢噴出,雙主力連買,65.3,0.15,1691,21,1691,3403,2,1,-38640,-352,-38640,65.98,63.06,45.72,是,是,否,否,否,否,均線多頭,,,
6285,啟碁,強勢噴出,雙主力連買,260.5,3.58,2694,4,2694,5392,2,1,1263,-116,1263,254.4,258.55,263.6,否,否,否,是,否,是,MACD翻多、爆量長紅,,,
4958,臻鼎-KY,強勢噴出,雙主力連買,588.0,4.07,2044,94,2044,4182,2,1,357,-4331,357,578.6,592.55,482.75,否,是,否,否,否,否,—,,,
6239,力成,強勢噴出,雙主力連買,320.0,0.63,1189,21,1189,2399,1,2,10716,-5904,10716,328.8,335.6,286.72,否,是,否,否,否,否,—,,,
2337,旺宏,強勢噴出,雙主力連買,143.5,3.61,444,7,444,895,1,2,-31559,194,-31559,141.6,155.35,152.88,否,否,是,否,否,否,KD黃金交叉,,,
3592,瑞鼎,趨勢持續,雙主力連買,272.5,0.55,197,15,197,409,1,2,688,-52,688,272.6,274.7,262.05,否,是,否,否,否,否,—,,,
3661,世芯-KY,趨勢持續,雙主力連買,4210.0,3.57,140,27,140,307,1,2,-1235,102,-1235,4235.0,4262.25,4340.83,否,否,否,否,否,否,—,,,
3014,聯陽,低位啟動,雙主力連買,139.5,0.0,171,19,171,361,1,2,-2597,430,-2597,152.8,155.93,143.13,否,是,否,否,否,否,—,,,
0056,元大高股息,強勢噴出,雙主力連買,52.65,0.57,674,180,674,1528,1,2,1086,2880,1086,52.65,52.35,47.79,是,是,否,否,否,否,均線多頭,,,
2474,可成,強勢噴出,雙主力連買,195.5,0.26,265,255,265,785,1,1,-5782,3896,-5782,,,,,,,,,,—,,,
9946,三發地產,低位啟動,雙主力連買,19.9,0.0,8,80,8,96,1,1,53,240,53,19.88,19.6,17.56,是,是,否,否,否,否,均線多頭,,,
2353,宏碁,強勢噴出,外資連買,32.5,0.62,14906,-2883,14906,26929,6,0,48225,-27391,48225,32.5,33.98,31.82,否,否,否,否,否,否,—,,,
2867,三商壽,強勢噴出,外資連買,8.86,0.0,2983,0,2983,5966,6,0,29100,0,29100,8.75,8.54,8.04,是,是,否,否,否,否,均線多頭,,,
6214,精誠,強勢噴出,外資連買,143.5,6.3,2387,-5,2387,4769,6,0,3626,-8,3626,136.3,136.07,131.49,是,否,否,是,否,是,均線多頭、MACD翻多、爆量長紅,,,
6176,瑞儀,強勢噴出,外資連買,90.6,0.33,1042,-129,1042,1955,6,0,11858,-3627,11858,,,,,,,,,,—,,,
6226,光鼎,強勢噴出,外資連買,26.6,5.35,78,0,78,156,6,0,1990,0,1990,,,,,,,,,,—,,,
8033,雷虎,強勢噴出,外資連買,227.0,0.22,687,0,687,1374,6,0,5392,0,5392,,,,,,,,,,—,,,
4104,佳醫,低位啟動,外資連買,69.8,0.72,137,0,137,274,6,0,516,0,516,,,,,,,,,,—,,,
7610,聯友金屬-創,強勢噴出,外資連買,2650.0,6.64,126,0,126,252,6,0,643,0,643,,,,,,,,,,—,,,
6491,晶碩,趨勢持續,外資連買,375.0,0.0,119,0,119,238,6,0,2634,11,2634,,,,,,,,,,—,,,
2466,冠西電,低位啟動,外資連買,98.5,1.65,96,0,96,192,6,0,2000,0,2000,,,,,,,,,,—,,,
2106,建大,低位啟動,外資連買,17.4,1.75,99,-2,99,196,6,0,1048,-7,1048,,,,,,,,,,—,,,
3229,晟鈦,趨勢持續,外資連買,38.75,2.92,84,0,84,168,6,0,149,0,149,39.99,43.08,41.75,否,否,是,否,否,否,KD黃金交叉,,,
6189,豐藝,低位啟動,外資連買,50.4,1.61,59,-4,59,114,6,0,602,-24,602,51.82,52.74,50.67,否,否,否,否,否,否,—,,,
6414,樺漢,趨勢持續,外資連買,394.0,2.6,185,-2,185,368,6,0,2565,-7,2565,391.5,378.4,355.48,是,是,否,否,否,否,均線多頭,,,
6834,天二科技,趨勢持續,外資連買,130.0,2.77,89,0,89,178,6,0,913,0,913,127.0,112.07,73.33,是,是,否,否,否,否,均線多頭,,,
2608,嘉里大榮,低位啟動,外資連買,29.45,0.17,47,0,47,94,6,0,510,0,510,29.3,29.17,29.62,否,否,否,否,否,否,—,,,
1463,強盛新,低位啟動,外資連買,18.0,1.12,43,0,43,86,6,0,153,0,153,17.83,17.62,17.89,否,是,否,否,是,否,布林突破,,,
2480,敦陽科,趨勢持續,外資連買,160.5,0.63,30,-2,30,58,6,0,723,-10,723,,,,,,,,,,—,,,
4771,望隼,趨勢持續,外資連買,213.0,0.47,21,0,21,42,6,0,546,0,546,213.5,196.72,193.81,是,是,否,否,否,否,均線多頭,,,
6965,中傑-KY,低位啟動,外資連買,80.0,0.88,13,0,13,26,6,0,40,0,40,79.12,79.58,81.51,否,否,否,否,否,否,—,,,
9902,台火,低位啟動,外資連買,13.9,0.36,9,0,9,18,6,0,194,0,194,13.94,13.73,14.05,否,是,否,否,否,否,—,,,
8462,柏文,趨勢持續,外資連買,159.0,1.92,9,0,9,18,6,0,305,0,305,,,,,,,,,,—,,,
8467,波力-KY,低位啟動,外資連買,114.5,1.33,4,0,4,8,6,0,27,0,27,113.5,119.92,132.11,否,否,否,否,否,否,—,,,
1903,士紙,低位啟動,外資連買,48.95,0.51,2,0,2,4,6,0,316,0,316,49.21,47.95,48.63,否,是,否,否,否,否,—,,,
6957,裕慶-KY,趨勢持續,外資連買,209.5,0.24,1,0,1,2,6,0,135,0,135,206.1,193.78,175.45,是,是,否,否,否,否,均線多頭,,,
1468,昶和,低位啟動,外資連買,12.2,0.0,2,0,2,4,6,0,19,0,19,,,,,,,,,,—,,,
5880,合庫金,強勢噴出,外資連買,25.15,0.2,7583,-70,7583,15096,5,0,40041,133,40041,24.94,24.66,23.62,是,是,否,否,否,否,均線多頭,,,
2889,國票金,強勢噴出,外資連買,15.8,0.64,4376,0,4376,8752,5,0,24997,0,24997,15.4,15.08,14.88,是,是,否,否,是,否,均線多頭、布林突破,,,
2527,宏璟,趨勢持續,外資連買,42.6,3.15,260,0,260,520,5,0,628,0,628,42.06,40.01,36.74,是,是,否,否,否,否,均線多頭,,,
2905,三商,低位啟動,外資連買,15.4,0.33,97,0,97,194,5,0,761,0,761,15.25,15.04,14.21,是,是,否,是,否,否,均線多頭、MACD翻多,,,
5258,虹堡,趨勢持續,外資連買,52.8,2.33,185,0,185,370,5,0,576,0,576,51.8,50.24,51.36,否,是,否,否,否,否,—,,,
1459,聯發,低位啟動,外資連買,11.65,1.3,117,0,117,234,5,0,270,0,270,,,,,,,,,,—,,,
8404,百和興業-KY,低位啟動,外資連買,16.8,0.6,108,0,108,216,5,0,532,0,532,,,,,,,,,,—,,,
5607,遠雄港,低位啟動,外資連買,51.4,0.39,79,0,79,158,5,0,548,-1,548,51.52,51.38,50.06,是,否,否,否,否,否,均線多頭,,,
3716,中化控股,低位啟動,外資連買,35.2,0.43,74,0,74,148,5,0,209,0,209,35.31,34.93,34.15,是,是,否,否,否,否,均線多頭,,,
6024,群益期,低位啟動,外資連買,64.5,0.16,76,0,76,152,5,0,585,1,585,63.12,61.92,58.79,是,是,否,否,是,否,均線多頭、布林突破,,,
6112,邁達特,低位啟動,外資連買,44.35,0.57,57,0,57,114,5,0,368,0,368,44.54,44.78,45.21,否,否,否,否,否,否,—,,,
5515,建國,低位啟動,外資連買,41.2,1.48,96,-40,96,152,5,0,399,-250,399,40.66,41.57,40.87,否,否,否,否,否,否,—,,,
2023,燁輝,低位啟動,外資連買,13.9,0.72,68,-3,68,133,5,0,2884,-7,2884,13.77,13.74,13.84,否,是,否,否,否,否,—,,,
1219,福壽,低位啟動,外資連買,12.2,0.0,21,0,21,42,5,0,1018,0,1018,,,,,,,,,,—,,,
