代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
8104,錸寶,低位啟動,外資連買,31.85,0.79,69,0,69,138,5,0,316,0,316,31.82,31.59,36.75,否,否,否,否,否,否,—,,,
3023,信邦,趨勢持續,外資連買,312.0,0.0,75,-1,75,149,5,0,2382,-63,2382,314.5,303.3,313.74,否,是,否,否,否,否,—,,,
6742,澤米,低位啟動,外資連買,43.4,1.17,41,0,41,82,5,0,327,0,327,,,,,,,,,,—,,,
4807,日成-KY,低位啟動,外資連買,31.55,0.16,41,0,41,82,5,0,295,0,295,,,,,,,,,,—,,,
6133,金橋,低位啟動,外資連買,22.7,1.34,29,0,29,58,5,0,786,0,786,,,,,,,,,,—,,,
1906,寶隆,低位啟動,外資連買,11.3,1.35,9,0,9,18,5,0,100,0,100,,,,,,,,,,—,,,
6136,富爾特,低位啟動,外資連買,25.0,1.63,17,0,17,34,5,0,175,0,175,25.22,24.6,24.97,否,是,否,否,否,否,—,,,
3040,遠見,低位啟動,外資連買,37.55,1.21,3,0,3,6,5,0,69,0,69,37.84,36.8,37.91,否,否,否,否,否,否,—,,,
2114,鑫永銓,低位啟動,外資連買,88.1,0.23,2,0,2,4,5,0,39,0,39,88.16,87.7,89.36,否,否,否,否,否,否,—,,,
1423,利華,低位啟動,外資連買,35.5,0.0,3,0,3,6,5,0,23,0,23,35.73,35.75,38.71,否,否,否,否,否,否,—,,,
1531,高林股,低位啟動,外資連買,12.95,0.78,3,0,3,6,5,0,111,0,111,13.0,12.96,12.85,是,否,否,否,否,否,均線多頭,,,
3583,辛耘,趨勢持續,外資連買,711.0,1.14,155,-184,155,126,5,0,1103,-910,1103,,,,,,,,,,—,,,
6770,力積電,強勢噴出,外資連買,78.4,4.67,144966,-27,144966,289905,4,0,316380,50,316380,72.32,63.52,70.76,否,是,否,否,否,是,爆量長紅,,,
0052,富邦科技,強勢噴出,外資連買,61.95,0.73,3903,-20,3903,7786,4,0,12431,-1425,12431,61.57,59.51,60.8,否,是,否,否,否,否,—,,,
2399,映泰,強勢噴出,外資連買,45.95,3.49,2464,0,2464,4928,4,0,2451,0,2451,44.31,39.05,45.08,否,是,否,否,否,是,爆量長紅,,,
3605,宏致,強勢噴出,外資連買,131.5,0.38,2674,0,2674,5348,4,0,5861,0,5861,120.7,97.62,85.83,是,是,否,否,是,否,均線多頭、布林突破,,,
9933,中鼎,強勢噴出,外資連買,42.9,1.66,2079,-9,2079,4149,4,0,8281,-23,8281,40.8,38.7,40.38,否,是,否,否,否,否,—,,,
1609,大亞,強勢噴出,外資連買,38.15,1.06,1316,0,1316,2632,4,0,6127,-11,6127,,,,,,,,,,—,,,
3661,世芯-KY,強勢噴出,外資連買,4210.0,0.48,745,-278,745,1212,4,0,2360,-886,2360,4042.0,3521.0,4036.25,否,是,否,否,否,否,—,,,
6515,穎崴,強勢噴出,外資連買,6750.0,0.07,329,-85,329,573,4,0,394,-390,394,,,,,,,,,,—,,,
4590,富田-創,趨勢持續,外資連買,93.5,3.2,235,0,235,470,4,0,1031,0,1031,,,,,,,,,,—,,,
5607,遠雄港,低位啟動,外資連買,51.4,1.58,218,0,218,436,4,0,1033,0,1033,,,,,,,,,,—,,,
3052,夆典,低位啟動,外資連買,11.25,0.0,114,0,114,228,4,0,851,0,851,10.97,10.71,10.74,否,是,否,否,是,否,布林突破,,,
5283,禾聯碩,低位啟動,外資連買,57.5,1.59,66,0,66,132,4,0,285,0,285,55.18,53.97,53.48,是,是,否,否,是,否,均線多頭、布林突破,,,
2351,順德,趨勢持續,外資連買,171.0,1.18,122,0,122,244,4,0,-13,0,-13,170.8,160.68,186.94,否,否,否,否,否,否,—,,,
6153,嘉聯益,低位啟動,外資連買,17.0,1.49,66,0,66,132,4,0,1568,0,1568,16.97,16.03,18.92,否,否,否,否,否,否,—,,,
8105,凌巨,低位啟動,外資連買,16.75,0.0,76,0,76,152,4,0,800,-5,800,16.89,16.48,19.02,否,否,否,否,否,否,—,,,
2739,寒舍,低位啟動,外資連買,36.2,1.12,38,0,38,76,4,0,180,0,180,,,,,,,,,,—,,,
3528,安馳,低位啟動,外資連買,90.0,0.0,47,0,47,94,4,0,150,0,150,,,,,,,,,,—,,,
2462,良得電,低位啟動,外資連買,19.65,0.51,26,0,26,52,4,0,71,0,71,,,,,,,,,,—,,,
3679,新至陞,低位啟動,外資連買,109.5,0.0,16,0,16,32,4,0,7,-1,7,109.2,109.78,113.42,否,否,否,否,否,否,—,,,
6934,心誠鎂,低位啟動,外資連買,72.3,0.14,5,0,5,10,4,0,29,0,29,72.24,75.28,73.03,否,否,否,否,否,否,—,,,
3189,景碩,強勢噴出,外資連買,862.0,1.29,681,-961,681,401,4,0,2104,-1986,2104,,,,,,,,,,—,,,
2324,仁寶,強勢噴出,外資連買,43.2,9.92,47849,-47,47849,95651,3,0,108092,-63,108092,39.0,36.81,36.72,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2356,英業達,強勢噴出,外資連買,69.9,1.6,15237,-309,15237,30165,3,0,54500,840,54500,67.76,63.63,65.91,否,是,否,否,否,否,—,,,
1301,台塑,強勢噴出,外資連買,60.0,4.35,12527,0,12527,25054,3,0,19769,-20,19769,56.98,58.06,54.16,否,否,否,否,否,是,爆量長紅,,,
2867,三商壽,強勢噴出,外資連買,9.75,1.35,5024,0,5024,10048,3,0,11773,-36,11773,9.6,9.54,8.72,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2359,所羅門,強勢噴出,外資連買,159.5,1.59,3199,0,3199,6398,3,0,8354,0,8354,150.7,140.5,139.33,是,是,否,否,是,否,均線多頭、布林突破,,,
4306,炎洲,強勢噴出,外資連買,15.5,6.9,1956,0,1956,3912,3,0,1866,0,1866,14.64,14.42,14.99,否,否,否,否,是,是,布林突破、爆量長紅,,,
6753,龍德造船,強勢噴出,外資連買,158.0,9.72,1451,0,1451,2902,3,0,1835,0,1835,145.4,137.9,133.88,是,否,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2851,中再保,強勢噴出,外資連買,38.75,2.38,1860,0,1860,3720,3,0,3363,-20,3363,37.04,35.55,36.56,否,是,否,否,是,否,布林突破,,,
2371,大同,強勢噴出,外資連買,26.35,0.38,1431,-15,1431,2847,3,0,3972,-50,3972,,,,,,,,,,—,,,
3005,神基,強勢噴出,外資連買,116.5,1.75,1321,-4,1321,2638,3,0,2158,-28,2158,,,,,,,,,,—,,,
1326,台化,強勢噴出,外資連買,60.5,1.68,1076,0,1076,2152,3,0,3976,-7,3976,,,,,,,,,,—,,,
3617,碩天,強勢噴出,外資連買,250.0,5.04,800,0,800,1600,3,0,875,0,875,,,,,,,,,,—,,,
8070,長華*,強勢噴出,外資連買,49.65,1.43,791,0,791,1582,3,0,1581,-7,1581,,,,,,,,,,—,,,
2331,精英,強勢噴出,外資連買,20.7,8.38,736,0,736,1472,3,0,977,0,977,,,,,,,,,,—,,,
2485,兆赫,強勢噴出,外資連買,43.0,1.53,763,0,763,1526,3,0,1925,0,1925,,,,,,,,,,—,,,
1536,和大,強勢噴出,外資連買,51.0,0.2,709,0,709,1418,3,0,2467,0,2467,,,,,,,,,,—,,,
1310,台苯,強勢噴出,外資連買,8.3,1.97,640,0,640,1280,3,0,1651,0,1651,8.12,8.43,9.09,否,否,否,否,否,否,—,,,
2323,中環,強勢噴出,外資連買,11.3,9.71,470,0,470,940,3,0,3205,0,3205,10.47,10.25,10.84,否,否,否,否,是,是,布林突破、爆量長紅,,,
4976,佳凌,強勢噴出,外資連買,37.8,2.02,560,0,560,1120,3,0,1524,0,1524,36.72,35.22,35.63,否,是,是,否,否,否,KD黃金交叉,,,
2601,益航,強勢噴出,外資連買,6.2,0.32,556,0,556,1112,3,0,1838,0,1838,6.22,6.36,6.09,否,否,否,否,否,否,—,,,
3673,TPK-KY,強勢噴出,外資連買,61.6,1.65,479,0,479,958,3,0,1140,0,1140,62.72,60.52,74.33,否,否,否,否,否,否,—,,,
2374,佳能,強勢噴出,外資連買,70.5,0.57,448,0,448,896,3,0,1341,0,1341,71.28,67.69,73.65,否,否,否,否,否,否,—,,,
3047,訊舟,強勢噴出,外資連買,14.35,0.0,424,0,424,848,3,0,596,0,596,14.39,14.45,15.34,否,否,否,否,否,否,—,,,
5534,長虹,強勢噴出,外資連買,79.3,1.15,362,0,362,724,3,0,22,16,22,78.42,78.69,78.64,否,否,否,是,否,否,MACD翻多,,,
6531,愛普*,強勢噴出,外資連買,932.0,7.75,385,-30,385,740,3,0,-103,-19,-103,885.8,817.6,929.8,否,否,是,否,否,否,KD黃金交叉,,,
5521,工信,強勢噴出,外資連買,10.7,0.47,303,0,303,606,3,0,4276,0,4276,10.49,10.18,10.33,否,是,否,否,否,否,—,,,
6706,惠特,強勢噴出,外資連買,118.0,3.96,302,0,302,604,3,0,618,0,618,119.3,109.09,146.28,否,否,否,否,否,否,—,,,
2342,茂矽,趨勢持續,外資連買,40.7,3.69,287,0,287,574,3,0,601,0,601,38.5,37.3,44.23,否,否,否,否,否,否,—,,,
3450,聯鈞,趨勢持續,外資連買,510.0,3.45,156,0,156,312,3,0,2757,2666,2757,,,,,,,,,,—,,,
1444,力麗,低位啟動,外資連買,7.2,0.28,247,0,247,494,3,0,434,-15,434,,,,,,,,,,—,,,
1416,廣豐,低位啟動,外資連買,11.9,1.28,228,0,228,456,3,0,585,0,585,,,,,,,,,,—,,,
2049,上銀,強勢噴出,外資連買,373.5,2.05,460,0,460,920,3,0,3293,-758,3293,,,,,,,,,,—,,,
2364,倫飛,低位啟動,外資連買,81.0,0.37,197,0,197,394,3,0,1180,0,1180,,,,,,,,,,—,,,
3701,大眾控,低位啟動,外資連買,40.35,1.38,190,0,190,380,3,0,172,0,172,,,,,,,,,,—,,,
1617,榮星,低位啟動,外資連買,18.55,0.27,172,0,172,344,3,0,877,0,877,,,,,,,,,,—,,,
2328,廣宇,低位啟動,外資連買,45.55,1.67,206,0,206,412,3,0,3503,0,3503,,,,,,,,,,—,,,
1515,力山,強勢噴出,外資連買,33.55,10.0,205,0,205,410,3,0,-440,-2,-440,,,,,,,,,,—,,,
3550,聯穎,趨勢持續,外資連買,23.55,2.39,137,0,137,274,3,0,-808,-2,-808,,,,,,,,,,—,,,
7711,永擎,趨勢持續,外資連買,472.0,4.31,75,0,75,150,3,0,584,0,584,444.6,341.68,348.48,否,是,否,否,否,否,—,,,
6909,創控,趨勢持續,外資連買,40.4,3.06,72,0,72,144,3,0,93,0,93,41.31,41.05,48.25,否,否,否,否,否,否,—,,,
5222,全訊,低位啟動,外資連買,123.0,0.82,25,0,25,50,3,0,241,-1,241,119.0,114.28,119.09,否,否,否,否,否,否,—,,,
6695,芯鼎,低位啟動,外資連買,51.0,0.99,65,0,65,130,3,0,192,0,192,50.34,50.89,54.8,否,否,否,否,否,否,—,,,
2505,國揚,低位啟動,外資連買,18.1,0.84,64,0,64,128,3,0,166,0,166,18.09,17.87,18.04,否,是,否,否,否,否,—,,,
4155,訊映,趨勢持續,外資連買,14.8,2.07,72,0,72,144,3,0,280,0,280,14.8,14.91,15.1,否,否,否,否,否,否,—,,,
1721,三晃,低位啟動,外資連買,19.95,0.0,57,0,57,114,3,0,562,0,562,20.04,20.03,23.67,否,否,否,否,否,否,—,,,
8011,台通,低位啟動,外資連買,16.15,0.31,54,0,54,108,3,0,169,0,169,16.25,16.31,17.36,否,否,否,否,否,否,—,,,
3043,科風,趨勢持續,外資連買,21.15,2.67,61,0,61,122,3,0,167,0,167,20.66,20.24,21.6,否,否,否,否,否,否,—,,,
1108,幸福,低位啟動,外資連買,11.8,0.43,47,0,47,94,3,0,-34,0,-34,,,,,,,,,,—,,,
3002,歐格,低位啟動,外資連買,16.8,1.2,35,0,35,70,3,0,69,0,69,,,,,,,,,,—,,,
2852,第一保,低位啟動,外資連買,26.95,0.0,32,0,32,64,3,0,12,0,12,,,,,,,,,,—,,,
5292,華懋,趨勢持續,外資連買,193.0,1.58,21,0,21,42,3,0,30,0,30,,,,,,,,,,—,,,
3038,全台,低位啟動,外資連買,20.65,0.73,32,0,32,64,3,0,-4,0,-4,,,,,,,,,,—,,,
7788,松川精密,趨勢持續,外資連買,268.0,2.88,68,0,68,136,3,0,831,0,831,,,,,,,,,,—,,,
2228,劍麟,低位啟動,外資連買,76.7,1.99,26,0,26,52,3,0,-24,0,-24,,,,,,,,,,—,,,
3447,展達,趨勢持續,外資連買,27.1,2.85,25,0,25,50,3,0,45,0,45,,,,,,,,,,—,,,
2419,仲琦,低位啟動,外資連買,24.8,0.4,23,0,23,46,3,0,414,0,414,,,,,,,,,,—,,,
2516,新建,低位啟動,外資連買,14.0,0.36,20,0,20,40,3,0,178,0,178,,,,,,,,,,—,,,
6921,嘉雨思-創,強勢噴出,外資連買,75.3,9.93,17,0,17,34,3,0,23,0,23,,,,,,,,,,—,,,
3031,佰鴻,低位啟動,外資連買,23.0,0.88,17,0,17,34,3,0,405,0,405,,,,,,,,,,—,,,
2413,環科,趨勢持續,外資連買,44.1,3.04,18,0,18,36,3,0,635,0,635,,,,,,,,,,—,,,
4426,利勤,低位啟動,外資連買,7.92,0.38,17,0,17,34,3,0,17,0,17,7.94,8.06,8.07,否,否,否,否,否,否,—,,,
2911,麗嬰房,低位啟動,外資連買,7.0,1.45,9,0,9,18,3,0,107,0,107,7.03,6.94,7.64,否,否,否,否,否,否,—,,,
1452,宏益,低位啟動,外資連買,11.6,0.43,16,0,16,32,3,0,16,0,16,11.43,11.41,11.17,是,否,否,是,否,否,均線多頭、MACD翻多,,,
2480,敦陽科,趨勢持續,外資連買,158.5,1.6,17,0,17,34,3,0,481,-2,481,156.2,156.72,155.85,否,否,否,是,否,否,MACD翻多,,,
