代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
5880,合庫金,強勢噴出,雙主力連買,24.85,0.0,424,33,424,881,4,4,28466,479,28466,24.87,24.26,23.52,是,是,否,否,否,否,均線多頭,,,
3017,奇鋐,強勢噴出,雙主力連買,2525.0,9.78,1693,259,1693,3645,2,4,-394,798,-394,2441.0,2475.25,2517.75,否,否,否,是,否,否,MACD翻多,,,
3596,智易,強勢噴出,雙主力連買,192.0,2.13,584,432,584,1600,2,4,-338,2138,-338,,,,,,,,,,—,,,
2401,凌陽,強勢噴出,雙主力連買,31.75,1.11,386,30,386,802,2,4,-845,75,-845,32.18,30.33,26.93,是,是,否,否,否,否,均線多頭,,,
6491,晶碩,強勢噴出,雙主力連買,345.0,4.23,304,15,304,623,4,2,644,60,644,,,,,,,,,,—,,,
3014,聯陽,趨勢持續,雙主力連買,159.0,0.95,287,48,287,622,2,4,551,230,551,,,,,,,,,,—,,,
6214,精誠,趨勢持續,雙主力連買,134.0,3.88,231,6,231,468,4,2,515,14,515,130.3,139.12,129.35,否,否,否,否,否,否,—,,,
6526,達發,強勢噴出,雙主力連買,670.0,5.35,220,5,220,445,2,4,40,106,40,,,,,,,,,,—,,,
3545,敦泰,低位啟動,雙主力連買,55.6,1.65,64,5,64,133,2,4,-573,17,-573,55.84,56.28,54.97,否,否,否,否,否,否,—,,,
0050,元大台灣50,強勢噴出,雙主力連買,107.8,3.21,20819,5350,20819,46988,1,4,-154628,18670,-154628,106.38,105.45,96.58,是,是,否,否,否,否,均線多頭,,,
3481,群創,強勢噴出,雙主力連買,68.7,2.54,14820,244,14820,29884,1,4,-133272,1107,-133272,67.8,58.71,41.71,是,是,否,否,否,否,均線多頭,,,
1303,南亞,強勢噴出,雙主力連買,166.5,9.9,4065,3288,4065,11418,1,4,-4378,25429,-4378,160.8,129.4,102.5,是,是,否,否,是,否,均線多頭、布林突破,,,
3037,欣興,強勢噴出,雙主力連買,1070.0,9.63,3620,1866,3620,9106,1,4,-1217,10920,-1217,1016.2,965.6,869.47,是,否,否,否,否,否,均線多頭,,,
2880,華南金,強勢噴出,雙主力連買,38.0,1.88,2381,2576,2381,7338,1,4,-23558,32019,-23558,37.38,36.73,34.39,是,是,否,否,否,否,均線多頭,,,
2376,技嘉,強勢噴出,雙主力連買,344.0,5.85,1030,1321,1030,3381,1,4,-1677,4141,-1677,332.0,346.52,316.03,否,否,否,否,否,否,—,,,
3010,華立,強勢噴出,雙主力連買,129.5,4.86,1319,8,1319,2646,4,1,3192,-2626,3192,,,,,,,,,,—,,,
3028,增你強,強勢噴出,雙主力連買,83.1,2.09,1128,78,1128,2334,1,4,3055,164,3055,,,,,,,,,,—,,,
