代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
2412,中華電,強勢噴出,雙主力連買,145.0,0.35,2862,79,2862,5803,5,4,17398,274,17398,145.1,140.85,138.61,是,是,否,否,否,否,均線多頭,,,
6213,聯茂,強勢噴出,雙主力連買,595.0,9.98,833,600,833,2266,5,3,11541,1511,11541,545.2,531.2,438.0,是,是,否,是,是,否,均線多頭、MACD翻多、布林突破,,,
2609,陽明,低位啟動,雙主力連買,59.6,0.51,128,50,128,306,4,4,7097,133,7097,60.48,59.04,54.92,是,否,否,否,否,否,均線多頭,,,
3037,欣興,強勢噴出,雙主力連買,1185.0,2.16,1807,121,1807,3735,5,2,17394,1687,17394,1093.2,1001.65,961.75,是,否,否,否,是,否,均線多頭、布林突破,,,
6670,復盛應用,趨勢持續,雙主力連買,273.0,0.0,25,18,25,68,2,5,-28,127,-28,273.0,275.18,267.15,否,是,否,否,否,否,—,,,
8150,南茂,強勢噴出,雙主力連買,112.0,4.67,14649,10,14649,29308,5,1,61574,7,61574,104.3,92.96,94.22,否,是,否,否,是,否,布林突破,,,
3026,禾伸堂,強勢噴出,雙主力連買,810.0,5.47,2929,164,2929,6022,1,5,-457,460,-457,789.2,749.9,704.99,是,是,否,否,否,否,均線多頭,,,
2353,宏碁,強勢噴出,雙主力連買,31.75,0.63,869,94,869,1832,1,5,-7802,390,-7802,31.76,31.67,31.03,是,是,否,否,否,否,均線多頭,,,
6526,達發,強勢噴出,雙主力連買,840.0,0.0,915,92,915,1922,5,1,4820,47,4820,771.8,668.55,625.1,是,是,否,否,是,否,均線多頭、布林突破,,,
6505,台塑化,低位啟動,雙主力連買,87.2,0.11,274,97,274,645,2,4,2154,2145,2154,,,,,,,,,,—,,,
4968,立積,低位啟動,雙主力連買,92.5,0.54,16,30,16,62,5,1,284,30,284,92.38,90.86,96.27,否,是,否,否,否,否,—,,,
5269,祥碩,趨勢持續,雙主力連買,1480.0,0.0,7,10,7,24,5,1,380,6,380,,,,,,,,,,—,,,
2027,大成鋼,強勢噴出,雙主力連買,47.6,2.15,2145,455,2145,4745,3,2,3270,1501,3270,46.94,47.89,45.82,否,否,否,否,否,否,—,,,
2892,第一金,強勢噴出,雙主力連買,39.5,0.89,1571,643,1571,3785,1,4,20747,3241,20747,39.76,38.24,35.45,是,是,否,否,否,否,均線多頭,,,
8046,南電,強勢噴出,雙主力連買,1240.0,2.48,1331,156,1331,2818,3,2,8211,-572,8211,1155.0,1122.5,1139.33,否,否,否,否,否,否,—,,,
1402,遠東新,強勢噴出,雙主力連買,28.15,0.9,747,113,747,1607,2,3,2163,-2802,2163,27.97,28.39,27.95,否,否,否,否,否,否,—,,,
4904,遠傳,低位啟動,雙主力連買,105.5,0.0,40,61,40,141,1,4,590,547,590,,,,,,,,,,—,,,
3189,景碩,強勢噴出,雙主力連買,962.0,6.18,6834,984,6834,14652,3,1,20891,1214,20891,887.2,838.05,802.23,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
3702,大聯大,強勢噴出,雙主力連買,117.5,3.07,2858,414,2858,6130,3,1,4175,1272,4175,114.6,107.05,111.47,否,是,否,否,是,否,布林突破,,,
3017,奇鋐,趨勢持續,雙主力連買,3555.0,2.45,165,10,165,340,2,2,-212,315,-212,3452.0,3366.75,2869.58,是,是,否,否,否,否,均線多頭,,,
6202,盛群,低位啟動,雙主力連買,58.2,1.39,215,20,215,450,3,1,1123,20,1123,57.66,57.05,59.07,否,是,否,否,否,否,—,,,
7822,倍利科,趨勢持續,雙主力連買,920.0,4.19,41,36,41,118,3,1,59,36,59,,,,,,,,,,—,,,
4961,天鈺,趨勢持續,雙主力連買,180.5,1.12,53,19,53,125,3,1,937,18,937,,,,,,,,,,—,,,
6285,啟碁,強勢噴出,雙主力連買,238.0,3.48,1219,2,1219,2440,1,2,1148,7,1148,232.6,233.68,240.89,否,否,否,否,否,否,—,,,
2006,東和鋼鐵,強勢噴出,雙主力連買,87.8,2.33,466,198,466,1130,1,2,2174,345,2174,86.56,82.86,78.65,是,是,否,否,是,否,均線多頭、布林突破,,,
8926,台汽電,低位啟動,雙主力連買,58.8,0.68,260,181,260,701,1,2,-246,185,-246,,,,,,,,,,—,,,
4915,致伸,強勢噴出,雙主力連買,64.1,0.47,167,237,167,571,1,2,2738,534,2738,,,,,,,,,,—,,,
8081,致新,趨勢持續,雙主力連買,254.0,1.4,75,20,75,170,1,2,-12,20,-12,,,,,,,,,,—,,,
2492,華新科,強勢噴出,雙主力連買,311.5,1.8,3144,1,3144,6289,1,1,3183,-123,3183,309.3,306.85,315.32,否,是,是,否,否,否,KD黃金交叉,,,
3035,智原,強勢噴出,雙主力連買,206.5,1.23,1184,20,1184,2388,1,1,5711,20,5711,199.0,182.6,184.32,否,是,否,否,是,否,布林突破,,,
2436,偉詮電,強勢噴出,雙主力連買,72.4,4.02,756,20,756,1532,1,1,269,20,269,70.18,68.05,64.94,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
6719,力智,趨勢持續,雙主力連買,184.0,0.55,27,20,27,74,1,1,-142,20,-142,184.4,185.55,211.27,否,否,否,否,否,否,—,,,
3518,柏騰,強勢噴出,外資連買,34.0,4.78,921,0,921,1842,5,0,1491,0,1491,32.25,30.56,28.94,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
3576,聯合再生,強勢噴出,外資連買,18.25,2.82,698,0,698,1396,5,0,8698,0,8698,17.68,17.13,17.22,否,是,否,否,否,否,—,,,
2454,聯發科,強勢噴出,外資連買,5285.0,1.93,826,-289,826,1363,5,0,8905,258,8905,5074.0,4602.25,4083.0,是,是,否,否,否,否,均線多頭,,,
2855,統一證,強勢噴出,外資連買,57.8,0.17,680,-21,680,1339,5,0,12927,338,12927,56.6,52.52,48.34,是,是,否,否,否,否,均線多頭,,,
