代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
1717,長興,強勢噴出,雙主力連買,84.7,2.67,10852,300,10852,22004,4,5,36305,5952,36305,78.52,72.93,70.34,是,是,否,否,是,否,均線多頭、布林突破,,,
2887,台新新光金,強勢噴出,雙主力連買,40.3,4.54,24546,7383,24546,56475,2,6,65438,12194,65438,38.23,36.74,34.51,是,是,否,否,是,否,均線多頭、布林突破,,,
2883,凱基金,強勢噴出,雙主力連買,34.95,3.25,18961,919,18961,38841,6,2,99652,-5200,99652,33.19,31.64,30.27,是,是,否,否,是,否,均線多頭、布林突破,,,
2618,長榮航,強勢噴出,雙主力連買,42.4,0.95,2327,3757,2327,8411,2,6,2099,4564,2099,42.39,42.29,41.89,是,否,否,否,否,否,均線多頭,,,
2385,群光,強勢噴出,雙主力連買,107.0,0.47,2895,110,2895,5900,6,2,5076,69,5076,107.3,105.67,109.17,否,是,否,否,否,否,—,,,
3045,台灣大,強勢噴出,雙主力連買,115.5,0.43,1129,949,1129,3207,6,2,12137,795,12137,,,,,,,,,,—,,,
1326,台化,強勢噴出,雙主力連買,74.3,8.78,44300,99,44300,88699,6,1,90676,30,90676,65.64,60.47,59.74,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2892,第一金,強勢噴出,雙主力連買,35.9,1.7,15290,945,15290,31525,6,1,109139,-2127,109139,34.47,34.08,33.48,是,否,否,否,否,否,均線多頭,,,
2449,京元電子,強勢噴出,雙主力連買,279.0,8.56,5110,3123,5110,13343,1,6,1188,7659,1188,259.5,247.72,277.27,否,是,否,否,是,是,布林突破、爆量長紅,,,
4763,材料*-KY,強勢噴出,雙主力連買,50.0,7.99,5490,989,5490,11969,2,5,7913,1002,7913,46.87,49.12,47.78,否,否,否,否,否,是,爆量長紅,,,
3406,玉晶光,強勢噴出,雙主力連買,1005.0,0.0,110,2422,110,2642,4,3,3516,4479,3516,904.0,685.95,638.58,是,是,否,否,是,否,均線多頭、布林突破,,,
3532,台勝科,強勢噴出,雙主力連買,402.0,6.07,194,694,194,1082,1,6,-1576,2052,-1576,391.2,350.65,367.94,否,是,是,否,否,否,KD黃金交叉,,,
2597,潤弘,趨勢持續,雙主力連買,170.5,0.29,241,51,241,533,6,1,557,51,557,,,,,,,,,,—,,,
2891,中信金,強勢噴出,雙主力連買,66.5,2.78,4170,7811,4170,16151,3,3,-888,12773,-888,64.8,65.3,66.61,否,是,否,是,否,否,MACD翻多,,,
1319,東陽,強勢噴出,雙主力連買,83.2,0.73,770,101,770,1641,3,3,1788,101,1788,82.38,80.74,81.05,否,是,是,否,否,否,KD黃金交叉,,,
2421,建準,強勢噴出,雙主力連買,177.0,1.43,953,61,953,1967,5,1,17944,60,17944,166.2,151.85,143.64,是,是,否,否,是,否,均線多頭、布林突破,,,
