代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
1402,遠東新,強勢噴出,雙主力連買,30.35,3.94,15090,11110,15090,41290,5,6,52745,18561,52745,28.58,27.54,27.61,否,是,否,否,是,是,布林突破、爆量長紅,,,
6213,聯茂,強勢噴出,雙主力連買,513.0,0.59,2039,131,2039,4209,6,4,5224,819,5224,,,,,,,,,,—,,,
2603,長榮,強勢噴出,雙主力連買,251.5,2.24,7318,202,7318,14838,6,3,71822,981,71822,241.5,216.43,208.53,是,是,否,否,是,否,均線多頭、布林突破,,,
3045,台灣大,強勢噴出,雙主力連買,115.0,0.0,6002,32,6002,12036,5,4,45842,1311,45842,113.1,111.72,114.17,否,是,否,否,否,否,—,,,
2609,陽明,強勢噴出,雙主力連買,64.0,6.14,37158,7,37158,74323,6,1,161185,408,161185,58.84,52.92,51.98,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
1102,亞泥,強勢噴出,雙主力連買,34.95,0.72,7648,18,7648,15314,6,1,31898,777,31898,34.08,33.1,34.16,否,是,否,否,是,否,布林突破,,,
2201,裕隆,強勢噴出,雙主力連買,29.3,0.34,1216,3,1216,2435,6,1,4243,-9,4243,,,,,,,,,,—,,,
3034,聯詠,強勢噴出,雙主力連買,530.0,0.57,482,5,482,969,3,4,1408,617,1408,521.0,523.88,511.56,否,是,否,否,否,否,—,,,
9941,裕融,低位啟動,雙主力連買,85.4,0.0,121,73,121,315,5,2,816,148,816,84.82,83.62,82.09,是,是,否,否,否,否,均線多頭,,,
2367,燿華,低位啟動,雙主力連買,42.1,1.08,126,2,126,254,6,1,2438,2,2438,42.54,41.29,51.28,否,否,否,否,否,否,—,,,
2618,長榮航,強勢噴出,雙主力連買,42.6,0.83,10833,15,10833,21681,5,1,55321,-1562,55321,42.03,42.39,41.27,否,是,否,否,否,否,—,,,
2408,南亞科,強勢噴出,雙主力連買,528.0,2.13,6032,241,6032,12305,2,4,32872,1945,32872,513.0,456.43,426.59,是,是,否,否,否,否,均線多頭,,,
1229,聯華,強勢噴出,雙主力連買,42.4,0.83,1412,2,1412,2826,5,1,5039,-13,5039,,,,,,,,,,—,,,
2105,正新,強勢噴出,雙主力連買,31.55,0.16,1597,16,1597,3210,4,1,10865,803,10865,31.19,30.96,31.81,否,否,否,否,否,否,—,,,
8110,華東,強勢噴出,雙主力連買,45.2,1.92,821,1,821,1643,4,1,1376,1,1376,,,,,,,,,,—,,,
2301,光寶科,強勢噴出,雙主力連買,261.0,2.35,345,333,345,1023,1,4,89,6015,89,,,,,,,,,,—,,,
6531,愛普*,強勢噴出,雙主力連買,883.0,0.11,37,226,37,300,4,1,4358,-4181,4358,,,,,,,,,,—,,,
3653,健策,趨勢持續,雙主力連買,5395.0,3.95,5,103,5,113,1,4,745,859,745,5389.0,4348.75,3818.92,是,是,否,否,否,否,均線多頭,,,
1215,卜蜂,低位啟動,雙主力連買,112.0,1.36,24,34,24,82,2,3,412,66,412,,,,,,,,,,—,,,
2059,川湖,趨勢持續,雙主力連買,13385.0,4.2,37,25,37,99,1,4,-234,390,-234,,,,,,,,,,—,,,
2615,萬海,強勢噴出,雙主力連買,124.5,9.69,16238,829,16238,33305,3,1,52572,1627,52572,109.82,91.87,84.99,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2303,聯電,強勢噴出,雙主力連買,116.5,0.87,10887,505,10887,22279,3,1,55700,-57794,55700,117.6,118.58,138.24,否,否,否,否,否,否,—,,,
2610,華航,強勢噴出,雙主力連買,20.4,2.0,9407,22,9407,18836,1,3,-14840,1987,-14840,20.13,21.13,21.17,否,否,是,否,否,否,KD黃金交叉,,,
5871,中租-KY,強勢噴出,雙主力連買,115.5,3.59,7260,5,7260,14525,3,1,4828,-1229,4828,110.9,112.35,115.32,否,否,是,是,否,是,KD黃金交叉、MACD翻多、爆量長紅,,,
2330,台積電,強勢噴出,雙主力連買,2410.0,1.47,5795,183,5795,11773,2,2,306,-1520,306,2383.0,2361.25,2380.17,否,否,否,否,否,否,—,,,
2633,台灣高鐵,強勢噴出,雙主力連買,26.15,0.58,914,63,914,1891,3,1,-276,3177,-276,,,,,,,,,,—,,,
1503,士電,強勢噴出,雙主力連買,202.0,0.25,355,2,355,712,3,1,1341,-77,1341,200.7,196.53,216.51,否,否,否,否,否,否,—,,,
