代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
3014,聯陽,強勢噴出,雙主力連買,139.5,2.95,596,50,596,1242,6,6,1841,126,1841,134.3,131.82,134.66,否,是,否,否,是,否,布林突破,,,
2528,皇普,強勢噴出,雙主力連買,20.5,4.06,410,53,410,873,6,5,691,134,691,19.8,20.05,20.75,否,否,否,是,否,是,MACD翻多、爆量長紅,,,
2855,統一證,強勢噴出,雙主力連買,57.3,7.5,7302,5,7302,14609,3,6,4710,3888,4710,53.24,50.97,47.98,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2477,美隆電,強勢噴出,雙主力連買,23.1,3.36,179,17,179,375,4,5,295,43,295,22.2,21.67,21.52,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
7799,禾榮科,趨勢持續,雙主力連買,522.0,3.57,30,26,30,86,4,5,1054,105,1054,480.1,406.32,392.52,是,是,否,否,是,否,均線多頭、布林突破,,,
2247,汎德永業,趨勢持續,雙主力連買,231.5,0.0,8,5,8,21,6,3,53,2,53,230.6,230.38,228.82,是,是,否,否,否,否,均線多頭,,,
2327,國巨*,強勢噴出,雙主力連買,557.0,1.27,1155,687,1155,2997,2,6,-5559,2355,-5559,541.8,552.5,655.69,否,否,是,否,否,否,KD黃金交叉,,,
2376,技嘉,強勢噴出,雙主力連買,368.0,3.37,570,37,570,1177,2,6,-1975,2940,-1975,354.4,353.52,346.31,是,是,否,是,是,是,均線多頭、MACD翻多、布林突破、爆量長紅,,,
2891,中信金,強勢噴出,雙主力連買,70.4,1.29,5840,1043,5840,12723,6,1,28314,15379,28314,70.32,67.36,66.34,是,是,否,否,否,否,均線多頭,,,
2884,玉山金,強勢噴出,雙主力連買,46.2,0.43,5086,771,5086,10943,1,6,-11719,23071,-11719,46.4,43.24,38.6,是,是,否,否,否,否,均線多頭,,,
1303,南亞,強勢噴出,雙主力連買,239.5,0.63,2173,3134,2173,7480,1,6,-36923,29611,-36923,231.8,228.9,199.53,是,是,否,否,否,否,均線多頭,,,
1802,台玻,強勢噴出,雙主力連買,60.1,2.21,4389,4,4389,8782,1,6,-3887,199,-3887,58.38,59.33,58.36,否,是,否,否,否,否,—,,,
2353,宏碁,強勢噴出,雙主力連買,32.15,0.63,3290,44,3290,6624,1,6,11944,2138,11944,31.88,31.62,31.08,是,是,否,否,否,否,均線多頭,,,
9904,寶成,強勢噴出,雙主力連買,24.85,0.61,1918,34,1918,3870,1,6,-3114,9718,-3114,24.62,24.61,24.45,是,否,否,否,否,否,均線多頭,,,
2412,中華電,強勢噴出,雙主力連買,144.5,0.7,1074,305,1074,2453,6,1,36239,-1753,36239,,,,,,,,,,—,,,
3005,神基,強勢噴出,雙主力連買,119.0,0.42,1163,131,1163,2457,1,6,2267,959,2267,,,,,,,,,,—,,,
2377,微星,強勢噴出,雙主力連買,153.0,1.32,794,31,794,1619,6,1,4106,731,4106,,,,,,,,,,—,,,
3443,創意,強勢噴出,雙主力連買,7615.0,6.5,188,23,188,399,1,6,-952,677,-952,6694.0,6163.25,5096.5,是,是,否,否,是,否,均線多頭、布林突破,,,
6743,安普新,低位啟動,雙主力連買,29.5,0.34,81,18,81,180,2,5,179,45,179,,,,,,,,,,—,,,
4736,泰博,低位啟動,雙主力連買,133.5,0.38,17,50,17,84,3,4,189,119,189,131.6,128.82,130.2,否,否,否,否,否,否,—,,,
8464,億豐,趨勢持續,雙主力連買,370.0,0.0,52,1,52,105,6,1,413,-180,413,373.7,371.45,370.46,是,是,否,否,否,否,均線多頭,,,
6257,矽格,強勢噴出,雙主力連買,250.5,2.45,3063,18,3063,6144,4,2,25382,-624,25382,227.0,215.05,216.04,否,是,否,否,是,否,布林突破,,,
2618,長榮航,強勢噴出,雙主力連買,41.95,0.48,1727,905,1727,4359,1,5,-14550,17454,-14550,41.65,42.16,42.22,否,否,否,否,否,否,—,,,
9945,潤泰新,強勢噴出,雙主力連買,29.25,1.04,1491,10,1491,2992,1,5,5119,2170,5119,28.63,28.3,27.46,是,否,否,否,是,否,均線多頭、布林突破,,,
5876,上海商銀,強勢噴出,雙主力連買,49.25,0.41,654,133,654,1441,1,5,3737,2844,3737,49.64,46.8,44.79,是,是,否,否,否,否,均線多頭,,,
1102,亞泥,低位啟動,雙主力連買,35.25,0.28,293,52,293,638,1,5,1454,2256,1454,35.17,35.1,34.26,是,是,否,否,否,否,均線多頭,,,
