代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
1402,遠東新,強勢噴出,雙主力連買,27.35,0.18,12926,19,12926,25871,5,5,66918,5967,66918,27.54,28.06,27.11,否,否,否,否,否,否,—,,,
5871,中租-KY,強勢噴出,雙主力連買,123.5,0.82,2556,2785,2556,7897,5,5,11887,7612,11887,121.0,116.78,114.85,是,是,否,否,是,否,均線多頭、布林突破,,,
2633,台灣高鐵,強勢噴出,雙主力連買,26.1,0.97,1763,68,1763,3594,5,5,10142,3010,10142,,,,,,,,,,—,,,
2637,慧洋-KY,強勢噴出,雙主力連買,81.1,2.53,41,380,41,462,4,5,567,641,567,81.2,77.89,76.16,是,是,否,否,否,否,均線多頭,,,
2884,玉山金,強勢噴出,雙主力連買,36.95,3.07,22050,2710,22050,46810,5,3,61652,4811,61652,35.45,34.74,33.3,是,是,否,否,是,否,均線多頭、布林突破,,,
2207,和泰車,趨勢持續,雙主力連買,492.0,0.41,32,1,32,65,5,3,573,26,573,488.2,478.52,475.98,是,是,否,否,否,否,均線多頭,,,
2610,華航,強勢噴出,雙主力連買,21.45,2.39,6223,2727,6223,15173,5,2,46822,-32880,46822,21.05,22.11,20.13,否,否,否,否,否,否,—,,,
4763,材料*-KY,強勢噴出,雙主力連買,50.6,4.12,2111,10,2111,4232,4,3,4272,1156,4272,47.79,47.56,44.44,是,是,否,否,否,是,均線多頭、爆量長紅,,,
1718,中纖,強勢噴出,雙主力連買,13.2,1.54,789,1441,789,3019,5,2,8447,1616,8447,13.88,13.13,9.39,是,是,否,否,否,否,均線多頭,,,
3026,禾伸堂,強勢噴出,雙主力連買,682.0,9.82,2107,321,2107,4535,3,4,3280,-413,3280,719.4,830.15,611.08,否,否,否,否,否,是,爆量長紅,,,
3037,欣興,強勢噴出,雙主力連買,825.0,10.0,951,978,951,2880,2,5,-10084,6283,-10084,,,,,,,,,,—,,,
9939,宏全,強勢噴出,雙主力連買,132.5,3.11,1067,222,1067,2356,5,2,1455,382,1455,,,,,,,,,,—,,,
6790,永豐實,低位啟動,雙主力連買,39.0,0.26,67,4,67,138,5,2,355,81,355,38.91,39.91,39.74,否,否,否,否,否,否,—,,,
6526,達發,強勢噴出,雙主力連買,584.0,6.57,6,1,6,13,2,5,-441,196,-441,,,,,,,,,,—,,,
2317,鴻海,強勢噴出,雙主力連買,246.0,4.9,22635,2099,22635,47369,4,2,29234,1825,29234,239.2,243.43,252.99,否,否,否,是,否,否,MACD翻多,,,
5880,合庫金,強勢噴出,雙主力連買,25.7,0.78,10027,25,10027,20079,5,1,35267,-587,35267,25.48,25.02,23.82,是,是,否,否,否,否,均線多頭,,,
2313,華通,強勢噴出,雙主力連買,210.0,5.53,1037,26,1037,2100,1,5,778,10634,778,,,,,,,,,,—,,,
1712,興農,強勢噴出,雙主力連買,40.05,0.5,622,5,622,1249,4,2,868,158,868,39.69,39.53,40.13,否,是,否,否,否,否,—,,,
6789,采鈺,強勢噴出,雙主力連買,481.5,4.9,399,2,399,800,4,2,1057,17,1057,493.4,513.33,532.65,否,否,否,否,否,否,—,,,
2059,川湖,趨勢持續,雙主力連買,7975.0,2.9,65,37,65,167,1,5,-356,387,-356,8154.0,7826.25,6124.67,是,是,否,否,否,否,均線多頭,,,
2382,廣達,強勢噴出,雙主力連買,324.0,2.53,5936,969,5936,12841,3,2,2618,7475,2618,339.7,364.2,350.67,否,否,否,否,否,否,—,,,
2354,鴻準,強勢噴出,雙主力連買,55.2,2.22,435,11,435,881,1,4,1130,22,1130,55.2,56.05,57.7,否,否,否,否,否,否,—,,,
8016,矽創,強勢噴出,雙主力連買,288.0,5.11,91,3,91,185,3,2,36,82,36,,,,,,,,,,—,,,
0052,富邦科技,強勢噴出,雙主力連買,60.3,4.69,1665,529,1665,3859,4,1,469,529,469,,,,,,,,,,—,,,
2615,萬海,強勢噴出,雙主力連買,85.2,5.84,13922,131,13922,27975,2,2,22718,233,22718,81.52,79.65,79.9,否,是,否,否,是,是,布林突破、爆量長紅,,,
2330,台積電,強勢噴出,雙主力連買,2410.0,3.88,4975,738,4975,10688,1,3,-16758,3558,-16758,2386.0,2418.75,2333.75,否,否,否,否,否,否,—,,,
3706,神達,強勢噴出,雙主力連買,91.3,3.28,3419,1392,3419,8230,2,2,3284,3416,3284,89.76,88.73,86.9,是,是,是,是,否,否,均線多頭、KD黃金交叉、MACD翻多,,,
2881,富邦金,強勢噴出,雙主力連買,123.5,0.0,1636,2065,1636,5337,1,3,1640,7707,1640,125.0,126.75,113.08,否,否,否,否,否,否,—,,,
2377,微星,強勢噴出,雙主力連買,146.0,3.18,1483,680,1483,3646,2,2,-686,1596,-686,144.5,141.7,127.54,是,是,否,否,否,否,均線多頭,,,
2912,統一超,強勢噴出,雙主力連買,243.0,0.21,187,1159,187,1533,1,3,1471,3582,1471,,,,,,,,,,—,,,
6525,捷敏-KY,強勢噴出,雙主力連買,151.0,3.07,1285,33,1285,2603,2,2,855,74,855,,,,,,,,,,—,,,
3450,聯鈞,強勢噴出,雙主力連買,427.5,9.9,258,225,258,741,3,1,-818,225,-818,441.7,505.77,465.01,否,否,否,否,否,否,—,,,
8261,富鼎,強勢噴出,雙主力連買,243.5,6.33,341,44,341,726,2,2,1943,99,1943,261.2,286.98,199.45,否,是,否,否,否,否,—,,,
3653,健策,強勢噴出,雙主力連買,3520.0,10.0,140,156,140,436,1,3,136,349,136,3321.0,3355.5,3755.33,否,否,否,否,否,是,爆量長紅,,,
9921,巨大,低位啟動,雙主力連買,84.6,0.83,188,1,188,377,3,1,511,-1,511,84.62,78.36,73.3,是,是,否,否,否,否,均線多頭,,,
8210,勤誠,強勢噴出,雙主力連買,1165.0,7.87,129,19,129,277,2,2,677,40,677,1132.0,1215.0,1313.17,否,否,是,否,否,否,KD黃金交叉,,,
6177,達麗,低位啟動,雙主力連買,47.55,0.42,124,6,124,254,1,3,1012,566,1012,47.46,46.12,45.6,是,否,否,否,否,否,均線多頭,,,
6196,帆宣,趨勢持續,雙主力連買,540.0,4.25,14,6,14,34,1,3,659,75,659,,,,,,,,,,—,,,
2801,彰銀,強勢噴出,雙主力連買,24.3,1.89,965,12929,965,14859,1,2,-4731,22502,-4731,23.95,23.66,21.97,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2301,光寶科,強勢噴出,雙主力連買,207.0,6.98,855,79,855,1789,1,2,-1897,-2626,-1897,,,,,,,,,,—,,,
2498,宏達電,強勢噴出,雙主力連買,41.85,0.6,563,1,563,1127,2,1,542,-16,542,42.43,44.03,43.85,否,否,否,否,否,否,—,,,
1307,三芳,強勢噴出,雙主力連買,32.35,2.7,327,3,327,657,1,2,666,197,666,32.2,33.53,33.1,否,否,是,否,否,否,KD黃金交叉,,,
9938,百和,趨勢持續,雙主力連買,47.6,2.04,133,8,133,274,1,2,552,306,552,,,,,,,,,,—,,,
5288,豐祥-KY,強勢噴出,雙主力連買,197.0,5.63,125,68,125,318,2,1,176,68,176,,,,,,,,,,—,,,
9946,三發地產,低位啟動,雙主力連買,18.45,1.65,77,81,77,235,1,2,107,175,107,18.2,19.23,17.74,否,否,否,否,否,否,—,,,
3030,德律,趨勢持續,雙主力連買,291.5,3.0,67,2,67,136,1,2,-514,1,-514,,,,,,,,,,—,,,
1342,八貫,低位啟動,雙主力連買,112.0,1.36,28,19,28,75,1,2,85,42,85,,,,,,,,,,—,,,
6585,鼎基,趨勢持續,雙主力連買,125.5,3.29,26,11,26,63,1,2,-103,23,-103,124.9,128.7,111.63,否,否,是,否,否,否,KD黃金交叉,,,
2324,仁寶,強勢噴出,雙主力連買,36.0,4.65,10348,113,10348,20809,1,1,141,-2462,141,35.7,35.69,34.46,是,否,否,否,否,否,均線多頭,,,
2883,凱基金,強勢噴出,雙主力連買,29.7,0.51,7286,3125,7286,17697,1,1,45164,-4702,45164,29.99,29.62,25.87,是,否,否,否,否,否,均線多頭,,,
2027,大成鋼,強勢噴出,雙主力連買,41.15,1.73,4102,149,4102,8353,1,1,21396,1062,21396,40.91,40.53,40.74,否,否,否,否,否,否,—,,,
6176,瑞儀,強勢噴出,雙主力連買,84.7,1.93,1100,3,1100,2203,1,1,-1414,-60,-1414,,,,,,,,,,—,,,
2845,遠東銀,強勢噴出,雙主力連買,13.4,0.75,708,3,708,1419,1,1,10129,586,10129,13.42,13.21,12.62,是,是,否,否,否,否,均線多頭,,,
9911,櫻花,低位啟動,雙主力連買,83.2,0.0,159,1,159,319,1,1,140,-2,140,83.66,83.63,83.17,是,是,否,否,否,否,均線多頭,,,
2597,潤弘,趨勢持續,雙主力連買,161.0,0.62,125,1,125,251,1,1,87,-5,87,,,,,,,,,,—,,,
2211,長榮鋼,低位啟動,雙主力連買,88.4,1.61,71,115,71,257,1,1,-346,107,-346,,,,,,,,,,—,,,
2002,中鋼,強勢噴出,外資連買,18.8,1.35,19355,-46,19355,38664,5,0,51766,-140,51766,18.69,18.79,18.79,否,否,否,否,否,否,—,,,
2618,長榮航,強勢噴出,外資連買,42.3,2.67,19824,-3505,19824,36143,5,0,110472,-20564,110472,41.75,42.57,38.32,否,是,否,否,否,否,—,,,
3576,聯合再生,強勢噴出,外資連買,19.1,3.52,11742,0,11742,23484,5,0,41800,0,41800,18.16,17.23,17.46,否,否,否,否,是,否,布林突破,,,
2603,長榮,強勢噴出,外資連買,203.0,3.57,10551,-1360,10551,19742,5,0,27050,-3688,27050,199.3,191.8,205.81,否,否,是,否,否,是,KD黃金交叉、爆量長紅,,,
3045,台灣大,強勢噴出,外資連買,112.0,0.0,10647,-2374,10647,18920,5,0,37757,-6490,37757,110.9,114.65,114.22,否,否,否,否,否,否,—,,,
3231,緯創,強勢噴出,外資連買,149.5,4.18,8143,-1714,8143,14572,5,0,34289,-9907,34289,144.8,151.68,151.45,否,否,是,否,否,否,KD黃金交叉,,,
2646,星宇航空,強勢噴出,外資連買,22.0,3.29,5462,0,5462,10924,5,0,11872,80,11872,21.47,21.32,20.74,是,是,否,是,是,是,均線多頭、MACD翻多、布林突破、爆量長紅,,,
4904,遠傳,強勢噴出,外資連買,102.0,2.51,5125,-1923,5125,8327,5,0,18551,-5925,18551,101.36,102.21,100.26,否,否,否,是,否,否,MACD翻多,,,
2867,三商壽,強勢噴出,外資連買,9.51,3.03,3311,0,3311,6622,5,0,28262,0,28262,9.1,8.73,8.17,是,是,否,否,是,否,均線多頭、布林突破,,,
2357,華碩,強勢噴出,外資連買,736.0,6.98,2890,-488,2890,5292,5,0,5924,-1087,5924,710.2,703.95,712.82,否,否,是,否,否,否,KD黃金交叉,,,
2347,聯強,強勢噴出,外資連買,85.3,1.55,4173,-2239,4173,6107,5,0,16305,-5239,16305,85.82,89.58,87.31,否,否,否,否,否,否,—,,,
9933,中鼎,強勢噴出,外資連買,39.75,0.76,1834,-10,1834,3658,5,0,3351,-18,3351,,,,,,,,,,—,,,
2385,群光,強勢噴出,外資連買,104.5,1.95,2756,-1095,2756,4417,5,0,6717,-3162,6717,,,,,,,,,,—,,,
9907,統一實,強勢噴出,外資連買,15.35,1.66,3129,-1478,3129,4780,5,0,10016,-3514,10016,,,,,,,,,,—,,,
6505,台塑化,強勢噴出,外資連買,85.4,9.91,1556,0,1556,3112,5,0,40075,4514,40075,,,,,,,,,,—,,,
9945,潤泰新,強勢噴出,外資連買,26.65,0.95,1382,0,1382,2764,5,0,10332,0,10332,,,,,,,,,,—,,,
3034,聯詠,強勢噴出,外資連買,476.0,3.93,1540,-677,1540,2403,5,0,9711,-1771,9711,467.6,513.02,487.94,否,否,否,否,否,否,—,,,
1103,嘉泥,強勢噴出,外資連買,13.65,0.0,422,0,422,844,5,0,911,0,911,13.63,13.54,13.42,是,否,否,否,否,否,均線多頭,,,
2511,太子,強勢噴出,外資連買,8.57,0.23,376,0,376,752,5,0,1517,0,1517,8.57,8.37,8.04,是,是,否,否,否,否,均線多頭,,,
1604,聲寶,強勢噴出,外資連買,23.55,0.64,359,0,359,718,5,0,908,0,908,23.48,23.4,23.22,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2010,春源,強勢噴出,外資連買,21.1,1.2,360,0,360,720,5,0,1117,14,1117,21.11,22.23,23.28,否,否,是,否,否,否,KD黃金交叉,,,
9925,新保,低位啟動,外資連買,41.5,0.36,272,0,272,544,5,0,617,0,617,,,,,,,,,,—,,,
2607,榮運,趨勢持續,外資連買,47.5,2.59,248,0,248,496,5,0,821,0,821,,,,,,,,,,—,,,
2348,海悅,低位啟動,外資連買,78.9,1.81,212,0,212,424,5,0,977,0,977,,,,,,,,,,—,,,
2540,愛山林,低位啟動,外資連買,54.0,0.0,231,0,231,462,5,0,1269,0,1269,,,,,,,,,,—,,,
1808,潤隆,低位啟動,外資連買,32.1,0.94,207,0,207,414,5,0,1715,0,1715,,,,,,,,,,—,,,
6414,樺漢,強勢噴出,外資連買,445.5,10.0,218,0,218,436,5,0,1990,163,1990,408.0,386.02,366.3,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
9940,信義,低位啟動,外資連買,20.55,0.24,185,0,185,370,5,0,1006,0,1006,20.21,19.6,19.39,是,是,否,否,是,否,均線多頭、布林突破,,,
9934,成霖,低位啟動,外資連買,10.8,0.47,172,0,172,344,5,0,810,0,810,10.77,10.4,10.04,是,是,否,否,否,否,均線多頭,,,
9941,裕融,低位啟動,外資連買,83.4,0.97,169,0,169,338,5,0,1968,-4,1968,83.06,81.49,78.93,是,是,否,否,否,否,均線多頭,,,
5534,長虹,低位啟動,外資連買,80.9,0.37,142,0,142,284,5,0,1058,0,1058,80.92,79.6,78.36,是,否,否,否,否,否,均線多頭,,,
2707,晶華,趨勢持續,外資連買,180.5,0.56,129,0,129,258,5,0,315,-1,315,179.6,179.6,176.2,否,是,是,否,否,否,KD黃金交叉,,,
6541,泰福-KY,趨勢持續,外資連買,40.4,3.32,124,0,124,248,5,0,401,0,401,39.68,40.63,40.05,否,否,是,否,否,否,KD黃金交叉,,,
1217,愛之味,低位啟動,外資連買,10.0,0.5,125,0,125,250,5,0,571,0,571,,,,,,,,,,—,,,
1617,榮星,低位啟動,外資連買,19.25,0.79,105,0,105,210,5,0,245,0,245,,,,,,,,,,—,,,
2753,八方雲集,趨勢持續,外資連買,179.0,1.99,105,0,105,210,5,0,344,1,344,,,,,,,,,,—,,,
2102,泰豐,低位啟動,外資連買,19.2,1.86,113,0,113,226,5,0,503,0,503,,,,,,,,,,—,,,
3056,富華新,低位啟動,外資連買,14.55,0.69,114,0,114,228,5,0,1320,0,1320,,,,,,,,,,—,,,
8404,百和興業-KY,低位啟動,外資連買,17.15,1.48,109,0,109,218,5,0,528,0,528,,,,,,,,,,—,,,
9802,鈺齊-KY,低位啟動,外資連買,74.8,0.81,104,0,104,208,5,0,860,-115,860,,,,,,,,,,—,,,
1734,杏輝,低位啟動,外資連買,32.7,1.08,100,0,100,200,5,0,621,0,621,,,,,,,,,,—,,,
1806,冠軍,低位啟動,外資連買,8.3,0.85,104,0,104,208,5,0,391,0,391,,,,,,,,,,—,,,
3055,蔚華科,趨勢持續,外資連買,169.0,4.64,40,0,40,80,5,0,685,0,685,173.3,144.92,112.57,是,是,否,否,否,否,均線多頭,,,
4736,泰博,低位啟動,外資連買,130.0,1.56,79,0,79,158,5,0,413,1,413,129.0,125.85,124.92,是,是,否,否,否,否,均線多頭,,,
4119,旭富,強勢噴出,外資連買,48.4,3.64,83,0,83,166,5,0,204,0,204,46.89,45.24,43.95,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
1702,南僑,低位啟動,外資連買,33.95,0.15,85,0,85,170,5,0,425,0,425,33.83,32.61,32.77,否,是,否,否,否,否,—,,,
2534,宏盛,低位啟動,外資連買,17.3,0.58,83,0,83,166,5,0,786,0,786,17.16,16.79,17.78,否,否,否,否,否,否,—,,,
2528,皇普,低位啟動,外資連買,22.15,0.91,70,0,70,140,5,0,589,-99,589,22.11,21.93,22.01,否,否,是,否,否,否,KD黃金交叉,,,
1445,大宇,低位啟動,外資連買,11.2,0.9,65,0,65,130,5,0,126,0,126,11.45,11.46,11.7,否,是,否,否,否,否,—,,,
