代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
2615,萬海,強勢噴出,雙主力連買,87.0,2.96,8900,90,8900,17890,6,5,30139,431,30139,84.46,80.7,80.44,是,是,否,否,是,否,均線多頭、布林突破,,,
3706,神達,強勢噴出,雙主力連買,91.3,0.77,943,9,943,1895,5,6,6782,5980,6782,,,,,,,,,,—,,,
2324,仁寶,強勢噴出,雙主力連買,37.2,1.22,7427,146,7427,15000,4,4,24268,-289,24268,36.11,35.63,34.79,是,否,否,否,否,否,均線多頭,,,
8261,富鼎,強勢噴出,雙主力連買,217.0,9.05,745,7,745,1497,2,6,1417,192,1417,,,,,,,,,,—,,,
6834,天二科技,強勢噴出,雙主力連買,90.1,8.29,292,5,292,589,2,6,-953,136,-953,,,,,,,,,,—,,,
2375,凱美,強勢噴出,雙主力連買,131.0,9.62,251,8,251,510,2,6,716,234,716,138.7,179.32,153.87,否,否,否,否,否,否,—,,,
6525,捷敏-KY,強勢噴出,雙主力連買,141.5,5.6,172,5,172,349,2,6,2152,138,2152,150.4,172.0,137.53,否,否,否,否,否,否,—,,,
2484,希華,趨勢持續,雙主力連買,71.9,3.6,127,13,127,267,2,6,-3852,340,-3852,71.52,81.13,61.94,否,是,否,否,否,是,爆量長紅,,,
6155,鈞寶,趨勢持續,雙主力連買,55.7,4.5,134,6,134,274,2,6,143,159,143,58.42,72.69,68.86,否,否,否,否,否,否,—,,,
3231,緯創,強勢噴出,雙主力連買,179.0,3.17,32435,10842,32435,75712,5,2,154946,7276,154946,161.9,153.7,152.98,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2618,長榮航,強勢噴出,雙主力連買,40.7,0.37,16212,462,16212,32886,6,1,66396,-15819,66396,41.43,42.18,38.71,否,否,否,否,否,否,—,,,
1402,遠東新,強勢噴出,雙主力連買,27.35,0.55,13889,3225,13889,31003,6,1,36391,5399,36391,27.28,27.86,27.17,否,否,否,否,否,否,—,,,
2890,永豐金,強勢噴出,雙主力連買,38.55,0.92,9501,60,9501,19062,1,6,-25098,37069,-25098,39.41,39.95,34.95,否,否,否,否,否,否,—,,,
3045,台灣大,強勢噴出,雙主力連買,113.5,1.34,8958,323,8958,18239,6,1,33259,-6091,33259,112.4,113.62,114.25,否,否,否,是,否,否,MACD翻多,,,
2412,中華電,強勢噴出,雙主力連買,139.0,0.72,6764,696,6764,14224,6,1,30001,1232,30001,138.7,138.62,139.38,否,否,否,否,否,否,—,,,
4904,遠傳,強勢噴出,雙主力連買,105.5,2.93,7382,266,7382,15030,6,1,25016,-9051,25016,103.5,101.63,100.66,是,否,否,否,否,否,均線多頭,,,
1303,南亞,強勢噴出,雙主力連買,177.5,12.34,3280,583,3280,7143,1,6,-47104,22891,-47104,192.9,188.97,131.59,是,是,否,否,否,否,均線多頭,,,
2356,英業達,強勢噴出,雙主力連買,64.5,2.38,3765,28,3765,7558,6,1,42639,-20105,42639,61.3,63.98,62.25,否,否,否,否,否,否,—,,,
1216,統一,強勢噴出,雙主力連買,77.4,0.52,1164,1144,1164,3472,1,6,-32043,22068,-32043,78.22,77.45,74.63,是,是,否,否,否,否,均線多頭,,,
2603,長榮,強勢噴出,雙主力連買,206.0,1.23,2823,10,2823,5656,6,1,22220,-4385,22220,202.9,194.55,206.05,否,是,是,否,否,否,KD黃金交叉,,,
2892,第一金,強勢噴出,雙主力連買,34.3,0.44,2472,139,2472,5083,1,6,-39574,36313,-39574,34.25,33.49,30.84,是,是,否,否,否,否,均線多頭,,,
2606,裕民,強勢噴出,雙主力連買,64.0,1.27,2470,2,2470,4942,6,1,11423,-2828,11423,63.18,62.14,64.54,否,是,否,否,否,否,—,,,
2610,華航,強勢噴出,雙主力連買,20.5,0.49,1574,371,1574,3519,1,6,-13463,13151,-13463,20.97,21.75,20.28,否,否,否,否,否,否,—,,,
2882,國泰金,強勢噴出,雙主力連買,97.0,0.31,621,874,621,2116,6,1,36020,-8842,36020,96.18,96.72,92.23,否,否,否,否,否,否,—,,,
9945,潤泰新,強勢噴出,雙主力連買,26.1,0.58,1344,26,1344,2714,6,1,7446,21,7446,26.36,26.31,25.14,是,否,否,否,否,否,均線多頭,,,
3034,聯詠,強勢噴出,雙主力連買,507.0,0.8,1090,99,1090,2279,6,1,7275,-2365,7275,489.0,506.18,492.34,否,否,否,否,否,否,—,,,
2347,聯強,強勢噴出,雙主力連買,88.6,0.91,1303,11,1303,2617,6,1,15866,-7540,15866,86.78,88.94,87.63,否,否,否,否,否,否,—,,,
