代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
1216,統一,強勢噴出,雙主力連買,78.5,0.13,5321,117,5321,10759,5,5,24745,678,24745,78.26,76.04,73.65,是,是,否,否,否,否,均線多頭,,,
2912,統一超,強勢噴出,雙主力連買,239.5,0.63,856,4,856,1716,5,5,3695,138,3695,,,,,,,,,,—,,,
3596,智易,趨勢持續,雙主力連買,197.0,1.55,265,2,265,532,5,5,498,23,498,195.4,191.0,182.85,是,是,否,否,否,否,均線多頭,,,
2207,和泰車,趨勢持續,雙主力連買,475.0,0.32,19,3,19,41,5,4,218,115,218,,,,,,,,,,—,,,
2886,兆豐金,強勢噴出,雙主力連買,47.0,0.64,3231,8661,3231,15123,3,5,12548,32245,12548,46.72,45.67,42.07,是,是,否,否,否,否,均線多頭,,,
2377,微星,強勢噴出,雙主力連買,149.5,3.1,6337,6,6337,12680,3,5,17659,5349,17659,143.2,139.5,122.44,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2637,慧洋-KY,強勢噴出,雙主力連買,84.7,2.05,1679,757,1679,4115,5,3,11803,1235,11803,81.02,76.8,75.44,是,是,否,否,是,否,均線多頭、布林突破,,,
2884,玉山金,強勢噴出,雙主力連買,34.6,0.44,1059,520,1059,2638,5,3,57600,-5890,57600,34.61,34.7,33.05,否,是,否,否,否,否,—,,,
2371,大同,強勢噴出,雙主力連買,28.1,1.44,4584,10,4584,9178,2,5,8936,121,8936,27.65,27.66,29.3,否,否,否,否,否,否,—,,,
3189,景碩,強勢噴出,雙主力連買,819.0,3.02,202,426,202,830,4,3,2086,257,2086,,,,,,,,,,—,,,
2006,東和鋼鐵,強勢噴出,雙主力連買,70.2,0.0,405,371,405,1181,2,5,536,958,536,,,,,,,,,,—,,,
5522,遠雄,趨勢持續,雙主力連買,66.1,2.16,213,74,213,500,2,5,264,316,264,64.74,68.78,70.65,否,否,否,否,否,否,—,,,
9914,美利達,趨勢持續,雙主力連買,75.4,3.57,112,3,112,227,2,5,-723,37,-723,74.66,74.42,67.33,是,是,否,否,否,否,均線多頭,,,
2891,中信金,強勢噴出,雙主力連買,66.5,1.37,41021,70,41021,82112,1,5,606,20125,606,69.86,70.34,61.92,否,是,否,否,否,否,—,,,
2610,華航,強勢噴出,雙主力連買,21.05,2.18,21428,372,21428,43228,1,5,9141,4626,9141,21.79,22.27,19.85,否,是,否,否,否,否,—,,,
6505,台塑化,強勢噴出,雙主力連買,63.1,7.31,8886,889,8886,18661,5,1,20346,862,20346,59.76,55.74,53.77,是,是,是,否,是,是,均線多頭、KD黃金交叉、布林突破、爆量長紅,,,
