代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
1303,南亞,強勢噴出,雙主力連買,220.5,3.28,15678,8561,15678,39917,4,6,421,19777,421,204.7,191.45,170.19,是,是,否,否,否,是,均線多頭、爆量長紅,,,
2313,華通,強勢噴出,雙主力連買,241.0,1.26,226,1996,226,2448,3,6,10960,6633,10960,227.4,214.57,224.41,否,是,否,否,是,否,布林突破,,,
1229,聯華,低位啟動,雙主力連買,42.15,0.0,270,6,270,546,6,3,1538,14,1538,41.97,41.28,41.51,否,是,否,否,否,否,—,,,
2449,京元電子,強勢噴出,雙主力連買,270.0,9.09,11540,998,11540,24078,3,4,14623,1302,14623,248.0,244.88,278.86,否,是,否,否,是,是,布林突破、爆量長紅,,,
2301,光寶科,強勢噴出,雙主力連買,317.5,5.48,4122,778,4122,9022,1,6,7067,7639,7067,301.7,270.65,232.68,是,是,否,否,是,否,均線多頭、布林突破,,,
3450,聯鈞,強勢噴出,雙主力連買,635.0,9.86,2563,596,2563,5722,4,3,4362,-833,4362,565.4,522.65,497.72,是,是,否,否,是,否,均線多頭、布林突破,,,
6805,富世達,強勢噴出,雙主力連買,2345.0,5.39,118,584,118,820,1,6,17,2166,17,,,,,,,,,,—,,,
2481,強茂,強勢噴出,雙主力連買,154.0,5.12,9150,265,9150,18565,1,4,16818,1287,16818,144.4,138.9,155.83,否,是,否,否,是,是,布林突破、爆量長紅,,,
1717,長興,強勢噴出,雙主力連買,77.7,2.51,2353,2200,2353,6906,2,3,12676,2202,12676,73.68,70.84,70.12,是,是,否,否,否,否,均線多頭,,,
3706,神達,強勢噴出,雙主力連買,92.1,0.77,1280,948,1280,3508,3,1,2762,2129,2762,91.7,91.45,89.47,是,是,否,否,否,否,均線多頭,,,
2855,統一證,強勢噴出,雙主力連買,48.55,1.57,931,60,931,1922,3,1,-332,2510,-332,,,,,,,,,,—,,,
3008,大立光,強勢噴出,雙主力連買,7065.0,2.17,563,159,563,1285,1,3,49,479,49,,,,,,,,,,—,,,
6526,達發,趨勢持續,雙主力連買,620.0,1.64,89,1,89,179,3,1,238,-3,238,,,,,,,,,,—,,,
1722,台肥,低位啟動,雙主力連買,44.6,0.0,40,4,40,84,1,3,-2743,7,-2743,44.92,45.52,46.84,否,否,否,否,否,否,—,,,
