代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
3231,緯創,強勢噴出,雙主力連買,170.0,4.29,1838,4658,1838,8334,6,4,141132,18248,141132,172.7,155.68,154.14,是,是,否,否,否,否,均線多頭,,,
2605,新興,強勢噴出,雙主力連買,31.1,1.63,1527,1,1527,3055,6,4,3918,16,3918,31.79,30.78,31.44,否,是,否,否,否,否,—,,,
2610,華航,強勢噴出,雙主力連買,21.75,2.35,52784,664,52784,106232,3,6,43482,9383,43482,21.09,21.59,20.39,否,否,否,否,否,否,—,,,
2618,長榮航,強勢噴出,雙主力連買,42.75,1.91,34341,727,34341,69409,6,3,86693,-3782,86693,41.67,42.03,39.0,否,否,是,否,否,否,KD黃金交叉,,,
2412,中華電,強勢噴出,雙主力連買,141.0,0.36,9689,63,9689,19441,6,3,36486,635,36486,139.4,138.45,139.53,否,否,否,否,否,否,—,,,
3045,台灣大,強勢噴出,雙主力連買,114.0,0.44,5641,483,5641,11765,6,3,30300,-2352,30300,113.1,113.17,114.32,否,否,否,否,否,否,—,,,
5871,中租-KY,強勢噴出,雙主力連買,120.0,0.0,5122,1082,5122,11326,3,6,3537,8053,3537,120.7,118.33,115.08,是,是,否,否,否,否,均線多頭,,,
4904,遠傳,強勢噴出,雙主力連買,106.0,1.44,4086,144,4086,8316,6,3,27807,-5347,27807,104.9,101.66,101.05,是,否,否,否,否,否,均線多頭,,,
1402,遠東新,強勢噴出,雙主力連買,27.4,0.18,2833,350,2833,6016,6,3,30429,5607,30429,27.32,27.73,27.22,否,否,否,否,否,否,—,,,
1102,亞泥,強勢噴出,雙主力連買,33.0,0.3,1601,10,1601,3212,6,3,7465,276,7465,32.8,34.38,34.6,否,否,否,否,否,否,—,,,
2603,長榮,強勢噴出,雙主力連買,200.0,1.78,1448,77,1448,2973,6,3,12851,-1881,12851,203.8,196.47,206.05,否,是,否,否,否,否,—,,,
2006,東和鋼鐵,強勢噴出,雙主力連買,72.5,0.69,455,160,455,1070,6,3,3138,944,3138,71.92,70.3,68.27,是,是,否,否,否,否,均線多頭,,,
3034,聯詠,強勢噴出,雙主力連買,492.5,5.46,205,23,205,433,6,3,6155,-1069,6155,504.3,505.1,495.56,否,否,否,否,否,否,—,,,
