代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
2637,慧洋-KY,強勢噴出,雙主力連買,83.6,3.08,1000,477,1000,2477,6,6,1417,961,1417,,,,,,,,,,—,,,
3037,欣興,強勢噴出,雙主力連買,907.0,9.94,2704,405,2704,5813,3,6,-5607,3521,-5607,831.6,916.3,921.4,否,否,否,否,否,否,—,,,
0050,元大台灣50,強勢噴出,雙主力連買,103.85,1.32,23625,1801,23625,49051,1,6,-322572,14260,-322572,102.42,105.57,101.7,否,否,是,否,否,否,KD黃金交叉,,,
2377,微星,強勢噴出,雙主力連買,155.0,6.16,10420,691,10420,21531,4,3,11680,1986,11680,145.8,142.78,128.54,是,是,是,是,是,是,均線多頭、KD黃金交叉、MACD翻多、布林突破、爆量長紅,,,
2881,富邦金,強勢噴出,雙主力連買,127.0,2.83,5784,150,5784,11718,2,5,7119,10610,7119,124.7,126.22,113.73,否,否,是,否,否,否,KD黃金交叉,,,
2615,萬海,強勢噴出,雙主力連買,85.1,0.12,4683,12,4683,9378,4,3,23174,-507,23174,82.2,79.97,80.08,否,是,否,否,是,否,布林突破,,,
3706,神達,強勢噴出,雙主力連買,91.2,0.11,1092,1400,1092,3584,3,4,2413,6145,2413,89.82,89.02,87.05,是,是,否,否,否,否,均線多頭,,,
1590,亞德客-KY,強勢噴出,雙主力連買,1430.0,5.15,202,98,202,502,1,6,-141,433,-141,1348.0,1356.75,1385.25,否,否,否,是,否,否,MACD翻多,,,
6196,帆宣,趨勢持續,雙主力連買,548.0,1.48,143,10,143,296,2,5,148,96,148,547.6,555.15,495.01,否,否,否,否,否,否,—,,,
5434,崇越,趨勢持續,雙主力連買,565.0,3.29,43,38,43,124,1,6,396,979,396,562.8,535.6,473.22,是,是,否,否,否,否,均線多頭,,,
2317,鴻海,強勢噴出,雙主力連買,251.5,2.24,17679,665,17679,36023,3,3,42803,1460,42803,241.7,243.03,253.49,否,否,否,否,否,否,—,,,
8114,振樺電,強勢噴出,雙主力連買,221.0,9.95,509,117,509,1135,5,1,761,120,761,196.7,196.85,211.72,否,否,是,是,是,是,KD黃金交叉、MACD翻多、布林突破、爆量長紅,,,
5269,祥碩,趨勢持續,雙主力連買,1415.0,0.35,31,39,31,101,1,5,-15,300,-15,,,,,,,,,,—,,,
0052,富邦科技,強勢噴出,雙主力連買,60.6,0.5,2471,512,2471,5454,3,2,164,1041,164,59.72,61.87,59.67,否,否,否,否,否,否,—,,,
2301,光寶科,強勢噴出,雙主力連買,218.0,5.31,6721,22,6721,13464,2,3,6,-4639,6,206.6,213.72,212.39,否,否,是,否,否,否,KD黃金交叉,,,
8033,雷虎,強勢噴出,雙主力連買,196.5,9.78,2206,77,2206,4489,1,4,-1865,311,-1865,215.4,203.15,160.05,是,是,否,否,否,是,均線多頭、爆量長紅,,,
2425,承啟,強勢噴出,雙主力連買,45.15,8.8,1737,39,1737,3513,1,4,1101,157,1101,,,,,,,,,,—,,,
2302,麗正,強勢噴出,雙主力連買,43.55,9.97,546,46,546,1138,1,4,125,186,125,41.46,46.65,35.61,否,否,是,否,否,否,KD黃金交叉,,,
6531,愛普*,強勢噴出,雙主力連買,908.0,5.83,104,238,104,446,4,1,394,-46,394,854.8,935.6,968.98,否,否,否,否,否,否,—,,,
1560,中砂,趨勢持續,雙主力連買,707.0,4.59,265,2,265,532,1,4,-549,-115,-549,,,,,,,,,,—,,,
3450,聯鈞,強勢噴出,雙主力連買,458.5,7.25,44,151,44,239,3,2,402,517,402,,,,,,,,,,—,,,
2466,冠西電,趨勢持續,雙主力連買,115.5,2.21,19,78,19,116,1,4,-403,316,-403,119.1,91.7,63.56,是,是,否,否,否,否,均線多頭,,,
7722,LINEPAY,趨勢持續,雙主力連買,312.5,1.3,1,9,1,11,1,4,44,36,44,,,,,,,,,,—,,,
2883,凱基金,強勢噴出,雙主力連買,30.45,2.53,37650,1407,37650,76707,2,2,62270,2769,62270,30.05,29.64,26.04,是,否,是,否,否,否,均線多頭、KD黃金交叉,,,
2027,大成鋼,強勢噴出,雙主力連買,43.75,6.32,23949,4112,23949,52010,2,2,30503,5100,30503,41.4,40.72,40.86,否,是,否,否,是,是,布林突破、爆量長紅,,,
