代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
5880,合庫金,強勢噴出,雙主力連買,27.0,3.45,42650,703,42650,86003,6,5,82706,2582,82706,26.13,25.44,24.17,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
2884,玉山金,強勢噴出,雙主力連買,37.7,3.29,28515,256,28515,57286,5,6,47244,3161,47244,36.56,35.34,33.79,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
3045,台灣大,強勢噴出,雙主力連買,114.0,0.44,5458,55,5458,10971,6,5,30721,1161,30721,113.7,112.83,114.42,否,否,否,否,否,否,—,,,
1102,亞泥,強勢噴出,雙主力連買,33.2,1.22,4695,22,4695,9412,6,5,9313,160,9313,32.97,34.17,34.53,否,否,否,否,否,否,—,,,
1402,遠東新,強勢噴出,雙主力連買,27.15,0.37,2747,4,2747,5498,6,5,27989,5793,27989,27.32,27.61,27.27,否,否,否,否,否,否,—,,,
2603,長榮,強勢噴出,雙主力連買,201.0,0.25,1340,69,1340,2749,6,5,10190,381,10190,202.4,198.1,205.86,否,是,否,否,否,否,—,,,
3703,欣陸,強勢噴出,雙主力連買,20.6,0.73,1430,3,1430,2863,5,6,2839,13,2839,,,,,,,,,,—,,,
2610,華航,強勢噴出,雙主力連買,21.7,0.0,991,12,991,1994,5,6,81274,6015,81274,,,,,,,,,,—,,,
2006,東和鋼鐵,強勢噴出,雙主力連買,73.4,1.38,1193,16,1193,2402,6,5,3420,1065,3420,,,,,,,,,,—,,,
9917,中保科,低位啟動,雙主力連買,111.0,0.0,180,2,180,362,5,5,1471,184,1471,110.6,108.03,111.78,否,是,否,否,否,否,—,,,
2002,中鋼,強勢噴出,雙主力連買,18.95,0.0,13814,59,13814,27687,6,3,78227,165,78227,19.06,18.8,18.82,否,是,否,否,否,否,—,,,
3450,聯鈞,強勢噴出,雙主力連買,338.5,8.32,1924,1,1924,3849,3,6,-115,1564,-115,394.6,458.15,476.33,否,否,否,否,否,否,—,,,
2206,三陽工業,強勢噴出,雙主力連買,64.7,1.73,1262,5,1262,2529,6,3,3688,52,3688,,,,,,,,,,—,,,
1477,聚陽,強勢噴出,雙主力連買,221.0,2.08,1072,1,1072,2145,4,5,1565,253,1565,,,,,,,,,,—,,,
9910,豐泰,低位啟動,雙主力連買,70.4,0.57,82,14,82,178,4,5,1343,38,1343,,,,,,,,,,—,,,
6196,帆宣,趨勢持續,雙主力連買,436.0,2.59,20,2,20,42,3,6,379,106,379,478.7,537.62,506.06,否,否,否,否,否,否,—,,,
2890,永豐金,強勢噴出,雙主力連買,38.85,0.65,3002,1291,3002,7295,2,6,26120,7517,26120,38.85,39.8,35.48,否,否,否,否,否,否,—,,,
2486,一詮,強勢噴出,雙主力連買,171.0,8.57,3327,225,3327,6879,2,6,1212,605,1212,201.4,232.88,251.69,否,否,否,否,否,是,爆量長紅,,,
2903,遠百,強勢噴出,雙主力連買,22.55,0.89,1605,8,1605,3218,5,3,6284,360,6284,22.35,22.25,22.57,否,否,否,否,否,否,—,,,
1227,佳格,強勢噴出,雙主力連買,29.95,0.5,1087,4,1087,2178,5,3,5625,15,5625,,,,,,,,,,—,,,
1476,儒鴻,強勢噴出,雙主力連買,352.0,3.99,990,3,990,1983,6,2,1594,48,1594,,,,,,,,,,—,,,
6285,啟碁,強勢噴出,雙主力連買,204.0,6.25,579,80,579,1238,3,5,1813,160,1813,229.8,246.78,266.02,否,否,否,否,否,否,—,,,
2504,國產,強勢噴出,雙主力連買,31.85,0.95,508,11,508,1027,6,2,2563,569,2563,31.64,31.7,33.73,否,否,是,否,否,否,KD黃金交叉,,,
1229,聯華,低位啟動,雙主力連買,40.45,1.12,188,17,188,393,3,5,516,46,516,41.12,41.28,41.16,否,否,否,否,否,否,—,,,
2458,義隆,低位啟動,雙主力連買,148.0,1.02,118,2,118,238,2,6,918,26,918,,,,,,,,,,—,,,
2892,第一金,強勢噴出,雙主力連買,35.5,2.01,14858,500,14858,30216,1,6,7284,4401,7284,34.84,33.9,31.27,是,是,否,是,否,否,均線多頭、MACD翻多,,,
2886,兆豐金,強勢噴出,雙主力連買,51.5,3.21,10567,3502,10567,24636,1,6,3102,13595,3102,49.74,47.71,43.97,是,是,否,否,是,否,均線多頭、布林突破,,,
2412,中華電,強勢噴出,雙主力連買,140.5,0.0,7429,76,7429,14934,6,1,50421,363,50421,140.3,138.35,139.68,否,否,否,否,否,否,—,,,
2633,台灣高鐵,強勢噴出,雙主力連買,26.3,0.96,5648,74,5648,11370,5,2,10722,2157,10722,26.09,26.19,25.94,否,否,是,否,否,否,KD黃金交叉,,,
2881,富邦金,強勢噴出,雙主力連買,124.0,0.81,3371,894,3371,7636,2,5,2398,7054,2398,126.0,124.9,117.35,是,否,否,否,否,否,均線多頭,,,
2885,元大金,強勢噴出,雙主力連買,63.1,1.45,1272,1180,1272,3724,1,6,-9797,14846,-9797,63.32,65.59,62.47,否,否,否,否,否,否,—,,,
8261,富鼎,強勢噴出,雙主力連買,158.0,12.46,2281,2,2281,4564,6,1,5142,12,5142,192.4,268.52,209.72,否,否,否,否,否,是,爆量長紅,,,
1101,台泥,強勢噴出,雙主力連買,24.05,1.26,1574,20,1574,3168,4,3,37732,127,37732,24.28,23.66,24.13,否,是,否,否,否,否,—,,,
2646,星宇航空,強勢噴出,雙主力連買,21.55,0.23,1480,9,1480,2969,4,3,10389,30,10389,21.52,21.37,20.88,是,是,否,否,否,否,均線多頭,,,
3702,大聯大,強勢噴出,雙主力連買,105.5,0.48,1257,32,1257,2546,1,6,-7578,6605,-7578,,,,,,,,,,—,,,
1210,大成,強勢噴出,雙主力連買,57.4,0.35,481,6,481,968,2,5,707,513,707,57.6,57.66,55.05,否,是,是,否,否,否,KD黃金交叉,,,
1904,正隆,強勢噴出,雙主力連買,21.25,0.95,408,8,408,824,4,3,1485,29,1485,21.33,22.15,21.02,否,是,否,否,否,否,—,,,
2211,長榮鋼,強勢噴出,雙主力連買,88.4,0.45,405,4,405,814,5,2,1392,12,1392,88.16,92.04,93.55,否,否,是,否,否,否,KD黃金交叉,,,
2395,研華,趨勢持續,雙主力連買,547.0,0.55,287,19,287,593,1,6,-389,952,-389,,,,,,,,,,—,,,
4722,國精化,趨勢持續,雙主力連買,160.5,3.88,285,1,285,571,5,2,1287,3,1287,,,,,,,,,,—,,,
6605,帝寶,低位啟動,雙主力連買,131.5,0.38,135,1,135,271,5,2,467,3,467,131.5,131.8,135.14,否,否,否,否,否,否,—,,,
6409,旭隼,趨勢持續,雙主力連買,888.0,4.1,98,1,98,197,5,2,501,12,501,,,,,,,,,,—,,,
6589,台康生技,低位啟動,雙主力連買,45.05,1.81,72,1,72,145,5,2,822,3,822,45.9,47.2,45.49,否,否,否,否,否,否,—,,,
