代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
1402,遠東新,強勢噴出,雙主力連買,29.2,4.29,17384,5788,17384,40556,2,2,23609,6341,23609,27.93,27.39,27.5,否,是,否,否,是,是,布林突破、爆量長紅,,,
2603,長榮,強勢噴出,雙主力連買,246.0,2.29,16311,728,16311,33350,2,2,40897,850,40897,235.0,214.15,207.87,是,是,否,否,是,否,均線多頭、布林突破,,,
2542,興富發,強勢噴出,雙主力連買,48.3,0.31,2970,1,2970,5941,2,2,7095,2422,7095,47.44,45.0,44.05,是,是,否,否,是,否,均線多頭、布林突破,,,
2606,裕民,強勢噴出,雙主力連買,70.2,1.01,1092,516,1092,2700,2,2,3447,572,3447,68.66,65.28,64.89,是,是,否,否,否,否,均線多頭,,,
2383,台光電,強勢噴出,雙主力連買,5985.0,1.79,575,56,575,1206,2,2,716,57,716,,,,,,,,,,—,,,
6191,精成科,低位啟動,雙主力連買,82.6,0.12,159,43,159,361,2,2,478,238,478,,,,,,,,,,—,,,
2408,南亞科,強勢噴出,雙主力連買,517.0,7.48,26277,809,26277,53363,2,1,38240,649,38240,509.8,450.07,422.99,是,是,否,否,否,否,均線多頭,,,
3045,台灣大,強勢噴出,雙主力連買,115.0,1.32,8575,1906,8575,19056,2,1,18253,1028,18253,111.7,111.65,114.09,否,是,否,否,否,否,—,,,
2845,遠東銀,強勢噴出,雙主力連買,13.6,0.74,4480,1847,4480,10807,2,1,20775,1755,20775,13.47,13.32,13.05,是,是,否,否,否,否,均線多頭,,,
1504,東元,強勢噴出,雙主力連買,73.1,1.81,3573,612,3573,7758,2,1,7135,612,7135,71.68,67.23,69.81,否,是,是,否,否,否,KD黃金交叉,,,
4904,遠傳,強勢噴出,雙主力連買,102.0,0.49,1807,1214,1807,4828,2,1,3963,14,3963,100.9,102.7,102.75,否,否,否,否,否,否,—,,,
2027,大成鋼,強勢噴出,雙主力連買,50.5,1.0,2550,307,2550,5407,2,1,23319,-6276,23319,49.56,46.25,43.18,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
8112,至上,強勢噴出,雙主力連買,93.7,2.97,566,832,566,1964,1,2,-5225,998,-5225,92.86,88.39,90.06,否,是,否,否,否,否,—,,,
2352,佳世達,強勢噴出,雙主力連買,29.25,1.74,1283,169,1283,2735,1,2,-970,497,-970,28.97,28.51,30.32,否,否,否,否,否,否,—,,,
5876,上海商銀,強勢噴出,雙主力連買,43.65,0.34,1306,96,1306,2708,2,1,1671,-381,1671,42.99,43.9,42.9,否,否,否,否,否,否,—,,,
2912,統一超,強勢噴出,雙主力連買,220.0,0.69,1174,1,1174,2349,2,1,1227,-940,1227,216.2,223.68,228.52,否,否,否,否,否,否,—,,,
6472,保瑞,強勢噴出,雙主力連買,445.5,10.0,583,469,583,1635,2,1,714,469,714,,,,,,,,,,—,,,
2330,台積電,強勢噴出,雙主力連買,2375.0,1.06,734,399,734,1867,2,1,5175,-1660,5175,,,,,,,,,,—,,,
6213,聯茂,強勢噴出,雙主力連買,510.0,5.37,813,83,813,1709,2,1,1471,82,1471,,,,,,,,,,—,,,
3135,凌航,強勢噴出,雙主力連買,168.0,9.8,702,318,702,1722,2,1,887,318,887,,,,,,,,,,—,,,
1477,聚陽,強勢噴出,雙主力連買,201.0,4.42,682,86,682,1450,1,2,-1196,209,-1196,,,,,,,,,,—,,,
1476,儒鴻,強勢噴出,雙主力連買,317.0,1.77,722,15,722,1459,1,2,-107,54,-107,,,,,,,,,,—,,,
2890,永豐金,強勢噴出,雙主力連買,39.35,0.13,312,331,312,955,1,2,-17984,15951,-17984,,,,,,,,,,—,,,
