代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
5871,中租-KY,強勢噴出,雙主力連買,122.5,2.51,3547,3150,3547,10244,6,6,9972,8098,9972,119.9,116.5,114.81,是,是,否,否,是,否,均線多頭、布林突破,,,
6505,台塑化,強勢噴出,雙主力連買,77.7,4.86,11002,76,11002,22080,6,4,44332,12431,44332,75.6,61.4,55.58,是,是,否,否,否,否,均線多頭,,,
9917,中保科,強勢噴出,雙主力連買,109.0,0.0,664,125,664,1453,4,6,1329,564,1329,,,,,,,,,,—,,,
2637,慧洋-KY,低位啟動,雙主力連買,79.1,0.38,300,12,300,612,4,6,561,330,561,81.74,77.69,76.03,是,是,否,否,否,否,均線多頭,,,
2884,玉山金,強勢噴出,雙主力連買,35.85,2.14,24102,526,24102,48730,6,3,92800,2728,92800,34.96,34.69,33.22,是,否,否,是,否,否,均線多頭、MACD翻多,,,
2610,華航,強勢噴出,雙主力連買,20.95,0.96,1435,6164,1435,9034,6,2,46507,-29201,46507,20.84,22.13,20.07,否,否,否,否,否,否,—,,,
1718,中纖,強勢噴出,雙主力連買,13.0,5.26,1153,175,1153,2481,6,2,9165,176,9165,,,,,,,,,,—,,,
4967,十銓,強勢噴出,雙主力連買,208.5,0.24,483,2,483,968,6,2,1483,26,1483,219.6,248.68,269.49,否,否,否,否,否,否,—,,,
9939,宏全,趨勢持續,雙主力連買,128.5,2.39,18,151,18,187,6,2,1201,330,1201,125.9,126.03,123.55,否,否,否,是,否,否,MACD翻多,,,
6790,永豐實,低位啟動,雙主力連買,39.1,0.51,52,77,52,181,6,2,347,118,347,,,,,,,,,,—,,,
2753,八方雲集,趨勢持續,雙主力連買,175.5,0.29,59,1,59,119,5,3,327,2,327,,,,,,,,,,—,,,
2015,豐興,低位啟動,雙主力連買,63.7,0.0,10,4,10,24,6,2,810,109,810,,,,,,,,,,—,,,
6183,關貿,低位啟動,雙主力連買,90.4,1.12,15,3,15,33,6,2,136,46,136,90.82,90.14,90.98,否,是,否,否,否,否,—,,,
4736,泰博,低位啟動,雙主力連買,128.0,0.79,6,1,6,13,6,2,386,29,386,,,,,,,,,,—,,,
2002,中鋼,強勢噴出,雙主力連買,18.55,0.54,3349,6,3349,6704,5,2,55245,-80,55245,18.63,18.83,18.8,否,否,否,否,否,否,—,,,
5522,遠雄,強勢噴出,雙主力連買,67.1,1.51,2245,136,2245,4626,6,1,3630,388,3630,68.08,66.64,70.49,否,否,否,否,否,否,—,,,
3037,欣興,強勢噴出,雙主力連買,750.0,6.23,1920,137,1920,3977,1,6,-15664,5975,-15664,847.2,928.65,917.83,否,否,否,否,否,否,—,,,
6526,達發,趨勢持續,雙主力連買,548.0,2.81,176,12,176,364,1,6,-489,216,-489,603.8,659.45,660.55,否,否,否,否,否,否,—,,,
9941,裕融,低位啟動,雙主力連買,82.6,0.24,76,2,76,154,6,1,2213,-14,2213,82.58,81.41,78.85,是,是,否,否,否,否,均線多頭,,,
2207,和泰車,趨勢持續,雙主力連買,490.0,0.82,59,2,59,120,6,1,980,-251,980,485.8,477.98,476.17,是,是,否,否,否,否,均線多頭,,,
2409,友達,強勢噴出,雙主力連買,25.4,1.6,16469,45,16469,32983,1,5,-58911,3816,-58911,26.94,29.46,24.13,否,是,否,否,否,否,—,,,
1402,遠東新,強勢噴出,雙主力連買,27.3,1.49,1529,2307,1529,5365,5,1,67663,5925,67663,27.34,28.13,27.09,否,否,否,否,否,否,—,,,
6278,台表科,強勢噴出,雙主力連買,157.5,4.65,1599,13,1599,3211,5,1,4941,-3619,4941,,,,,,,,,,—,,,
2633,台灣高鐵,強勢噴出,雙主力連買,25.85,0.39,630,153,630,1413,5,1,10217,2924,10217,,,,,,,,,,—,,,
6285,啟碁,強勢噴出,雙主力連買,235.0,0.21,380,8,380,768,1,5,-1558,287,-1558,248.2,252.2,263.32,否,否,否,否,否,否,—,,,
