代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
5876,上海商銀,強勢噴出,雙主力連買,48.65,1.57,3596,610,3596,7802,6,6,23238,2387,23238,47.95,44.91,44.02,是,是,否,否,否,否,均線多頭,,,
1102,亞泥,強勢噴出,雙主力連買,35.3,0.43,1525,461,1525,3511,4,6,9175,1398,9175,35.28,34.82,34.34,是,是,否,否,否,否,均線多頭,,,
8215,明基材,低位啟動,雙主力連買,25.05,0.0,77,96,77,250,4,6,233,195,233,25.22,24.94,25.95,否,是,否,否,否,否,—,,,
2412,中華電,強勢噴出,雙主力連買,140.5,0.72,9937,113,9937,19987,6,3,25198,505,25198,139.3,137.18,138.41,否,是,否,否,是,否,布林突破,,,
3045,台灣大,強勢噴出,雙主力連買,121.0,0.83,2846,60,2846,5752,6,3,10983,958,10983,119.1,116.08,114.32,是,是,否,否,否,否,均線多頭,,,
3014,聯陽,低位啟動,雙主力連買,130.5,0.77,49,17,49,115,3,6,28,80,28,131.0,130.88,137.43,否,否,否,否,否,否,—,,,
2207,和泰車,趨勢持續,雙主力連買,530.0,0.38,20,12,20,52,3,6,13,53,13,532.4,522.0,503.73,是,是,否,否,否,否,均線多頭,,,
2884,玉山金,強勢噴出,雙主力連買,46.3,3.0,9208,1514,9208,19930,2,6,-12908,32145,-12908,44.92,40.68,37.5,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2892,第一金,強勢噴出,雙主力連買,38.9,2.37,8456,9873,8456,26785,4,3,37493,22788,37493,37.97,35.38,34.36,是,是,否,否,否,否,均線多頭,,,
2801,彰銀,強勢噴出,雙主力連買,27.9,3.91,10395,7592,10395,28382,1,6,-24455,26792,-24455,27.07,25.27,24.31,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2887,台新新光金,強勢噴出,雙主力連買,42.65,1.19,9777,920,9777,20474,1,6,-58300,63371,-58300,42.22,39.18,36.07,是,是,否,否,否,否,均線多頭,,,
2603,長榮,強勢噴出,雙主力連買,234.5,1.52,2566,1206,2566,6338,1,6,2097,3291,2097,232.3,236.93,211.62,否,是,是,否,否,否,KD黃金交叉,,,
2891,中信金,強勢噴出,雙主力連買,67.1,0.3,1164,335,1164,2663,1,6,-19363,12923,-19363,67.32,65.83,66.44,否,是,否,否,否,否,—,,,
1605,華新,強勢噴出,雙主力連買,37.4,1.08,1556,263,1556,3375,1,6,1440,529,1440,37.91,38.1,36.06,否,否,否,否,否,否,—,,,
2371,大同,強勢噴出,雙主力連買,27.45,1.48,580,197,580,1357,1,6,2878,403,2878,,,,,,,,,,—,,,
6191,精成科,強勢噴出,雙主力連買,82.3,0.37,355,6,355,716,1,6,777,71,777,82.38,82.88,90.0,否,否,否,否,否,否,—,,,
2597,潤弘,趨勢持續,雙主力連買,169.0,1.81,20,3,20,43,6,1,621,4,621,,,,,,,,,,—,,,
2247,汎德永業,趨勢持續,雙主力連買,230.0,0.0,3,1,3,7,6,1,46,0,46,231.9,228.47,229.25,否,是,否,否,否,否,—,,,
9933,中鼎,強勢噴出,雙主力連買,41.7,3.35,2383,118,2383,4884,3,3,910,236,910,40.32,41.14,40.46,否,否,否,否,否,是,爆量長紅,,,
1560,中砂,強勢噴出,雙主力連買,790.0,7.78,1376,208,1376,2960,5,1,2806,116,2806,740.0,709.75,701.62,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
3189,景碩,強勢噴出,雙主力連買,822.0,0.61,518,160,518,1196,3,3,325,188,325,,,,,,,,,,—,,,
3005,神基,低位啟動,雙主力連買,115.5,0.43,180,35,180,395,3,3,436,130,436,114.2,116.03,111.76,否,否,否,否,否,否,—,,,
2393,億光,低位啟動,雙主力連買,62.1,0.49,32,41,32,105,1,5,-1132,138,-1132,62.54,64.64,65.68,否,否,否,否,否,否,—,,,
2609,陽明,強勢噴出,雙主力連買,59.4,2.41,22998,102,22998,46098,3,2,28365,760,28365,58.26,58.8,53.58,否,是,否,否,否,否,—,,,
