代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
2105,正新,強勢噴出,雙主力連買,32.45,0.31,4772,108,4772,9652,5,6,43020,1473,43020,31.79,31.6,32.07,否,否,否,否,否,否,—,,,
2646,星宇航空,強勢噴出,雙主力連買,21.3,0.24,1515,47,1515,3077,5,5,4147,1545,4147,21.21,21.06,20.67,是,是,否,否,否,否,均線多頭,,,
2542,興富發,強勢噴出,雙主力連買,44.0,2.33,986,633,986,2605,4,6,5358,6318,5358,,,,,,,,,,—,,,
2912,統一超,趨勢持續,雙主力連買,240.0,0.0,58,51,58,167,4,6,3513,558,3513,232.6,227.55,226.93,是,是,否,否,是,否,均線多頭、布林突破,,,
2892,第一金,強勢噴出,雙主力連買,33.3,0.76,12146,7696,12146,31988,3,6,-95992,137582,-95992,32.81,32.15,29.76,是,是,是,否,否,否,均線多頭、KD黃金交叉,,,
2890,永豐金,強勢噴出,雙主力連買,41.1,0.24,8333,2423,8333,19089,3,6,-47214,94862,-47214,40.26,38.01,33.43,是,是,否,否,否,否,均線多頭,,,
1216,統一,強勢噴出,雙主力連買,78.0,0.26,2777,176,2777,5730,3,6,20501,2119,20501,76.3,75.47,73.33,是,是,否,否,是,否,均線多頭、布林突破,,,
2855,統一證,強勢噴出,雙主力連買,51.1,2.2,1845,270,1845,3960,3,6,4201,2496,4201,51.05,51.11,43.98,否,否,否,否,否,否,—,,,
2897,王道銀行,強勢噴出,雙主力連買,10.55,0.0,1603,66,1603,3272,4,5,4066,2185,4066,10.51,10.52,10.25,否,是,否,否,否,否,—,,,
3596,智易,趨勢持續,雙主力連買,193.5,1.84,61,5,61,127,3,6,-769,886,-769,,,,,,,,,,—,,,
1409,新纖,強勢噴出,雙主力連買,31.7,4.79,5897,52,5897,11846,6,2,24073,1857,24073,29.36,27.15,21.53,是,是,否,否,是,是,均線多頭、布林突破、爆量長紅,,,
1477,聚陽,強勢噴出,雙主力連買,231.5,0.65,1645,396,1645,3686,3,5,1266,2651,1266,227.2,221.62,219.64,是,否,否,否,是,否,均線多頭、布林突破,,,
2206,三陽工業,低位啟動,雙主力連買,63.8,0.31,133,136,133,402,4,4,2459,190,2459,,,,,,,,,,—,,,
1795,美時,趨勢持續,雙主力連買,207.0,1.22,134,5,134,273,4,4,1225,31,1225,,,,,,,,,,—,,,
8150,南茂,強勢噴出,雙主力連買,109.0,6.34,55,500,55,610,2,6,12685,12765,12685,,,,,,,,,,—,,,
2618,長榮航,強勢噴出,雙主力連買,42.4,2.79,14825,6320,14825,35970,1,6,-23891,35547,-23891,43.52,41.94,37.41,是,是,否,否,否,否,均線多頭,,,
2885,元大金,強勢噴出,雙主力連買,69.8,2.05,6337,1630,6337,14304,3,4,11381,7121,11381,67.44,66.13,58.74,是,是,否,否,否,否,均線多頭,,,
2458,義隆,強勢噴出,雙主力連買,188.0,5.03,5322,1606,5322,12250,1,6,-2583,8003,-2583,183.6,169.0,154.93,是,是,否,否,否,是,均線多頭、爆量長紅,,,
5876,上海商銀,強勢噴出,雙主力連買,42.4,1.68,2500,587,2500,5587,1,6,-9431,5949,-9431,42.07,42.25,40.56,否,是,是,否,否,否,KD黃金交叉,,,
2610,華航,強勢噴出,雙主力連買,22.0,2.09,2627,1601,2627,6855,1,6,-72040,44495,-72040,22.48,21.97,19.69,是,是,否,否,否,否,均線多頭,,,
8046,南電,強勢噴出,雙主力連買,1030.0,4.57,1633,365,1633,3631,1,6,-1782,2741,-1782,1122.0,984.05,896.82,是,是,否,否,否,否,均線多頭,,,
